Centro Nacional de Control de Energia
Precios Marginales Locales del MTR (Calculo ExPost) 
Sistema Interconectado Nacional
Reporte diario
Fecha: 12/Junio/2017
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 19/Junio/2017 15:53:13 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
13,03BAN-115,2542.44,2413,129.44,0
14,03BAN-115,2933.86,2790.45,143.41,0
15,03BAN-115,3044.6,2936.67,107.92,0
16,03BAN-115,3318.06,3207.34,110.73,0
17,03BAN-115,3629.27,3503.28,125.99,0
18,03BAN-115,3293,3166.75,126.25,0
19,03BAN-115,2759.86,2634.21,125.65,0
20,03BAN-115,2308.01,2212.98,95.03,0
21,03BAN-115,2710.8,2603.48,107.33,0
22,03BAN-115,2973.24,2859.27,113.97,0
23,03BAN-115,2862.3,2692.28,170.02,0
24,03BAN-115,2449.6,2303.78,145.82,0
1,03BCD-115,2109.91,2114.11,-4.19,0
2,03BCD-115,1326.79,1328.59,-1.81,0
3,03BCD-115,1133.66,1129.97,3.69,0
4,03BCD-115,1201.1,1198.05,3.05,0
5,03BCD-115,1169.83,1168.83,1,0
6,03BCD-115,1121.7,1124.05,-2.35,0
7,03BCD-115,1451.19,1459.34,-8.15,0
8,03BCD-115,2258.86,2263.33,-4.46,0
9,03BCD-115,2482.15,2467.91,14.24,0
10,03BCD-115,2473.28,2434.36,38.93,0
11,03BCD-115,2829.29,2772.97,56.33,0
12,03BCD-115,2825.8,2769.26,56.55,0
13,03BCD-115,2461.78,2413,48.78,0
14,03BCD-115,2843.98,2790.45,53.53,0
15,03BCD-115,2981.59,2936.67,44.92,0
16,03BCD-115,3255.95,3207.34,48.61,0
17,03BCD-115,3558.46,3503.28,55.18,0
18,03BCD-115,3213.88,3166.75,47.13,0
19,03BCD-115,2668.83,2634.21,34.63,0
20,03BCD-115,2230.61,2212.98,17.63,0
21,03BCD-115,2604.43,2603.48,.95,0
22,03BCD-115,2865.15,2859.27,5.88,0
23,03BCD-115,2721.66,2692.28,29.38,0
24,03BCD-115,2333.35,2303.78,29.57,0
1,03BCT-115,2110.65,2114.11,-3.46,0
2,03BCT-115,1333.85,1328.59,5.26,0
3,03BCT-115,1138.24,1129.97,8.27,0
4,03BCT-115,1205.98,1198.05,7.94,0
5,03BCT-115,1176.7,1168.83,7.88,0
6,03BCT-115,1129.37,1124.05,5.32,0
7,03BCT-115,1457.91,1459.34,-1.43,0
8,03BCT-115,2263.8,2263.33,.47,0
9,03BCT-115,2472.52,2467.91,4.6,0
10,03BCT-115,2468.65,2434.36,34.3,0
11,03BCT-115,2803.15,2772.97,30.19,0
12,03BCT-115,2790.99,2769.26,21.74,0
13,03BCT-115,2418.78,2413,5.77,0
14,03BCT-115,2788.19,2790.45,-2.26,0
15,03BCT-115,2914.23,2936.67,-22.44,0
16,03BCT-115,3171.15,3207.34,-36.19,0
17,03BCT-115,3461.97,3503.28,-41.31,0
18,03BCT-115,3129.7,3166.75,-37.05,0
19,03BCT-115,2617.72,2634.21,-16.49,0
20,03BCT-115,2201.43,2212.98,-11.55,0
21,03BCT-115,2578.56,2603.48,-24.92,0
22,03BCT-115,2835.63,2859.27,-23.64,0
23,03BCT-115,2698.02,2692.28,5.74,0
24,03BCT-115,2307.36,2303.78,3.58,0
1,03BLA-115,2372.72,2114.11,258.61,0
2,03BLA-115,1489,1328.59,160.41,0
3,03BLA-115,1266.12,1129.97,136.16,0
4,03BLA-115,1338.2,1198.05,140.15,0
5,03BLA-115,1302.43,1168.83,133.6,0
6,03BLA-115,1251.16,1124.05,127.11,0
7,03BLA-115,1636.06,1459.34,176.72,0
8,03BLA-115,2564.99,2263.33,301.66,0
9,03BLA-115,2839.27,2467.91,371.36,0
10,03BLA-115,2839.14,2434.36,404.79,0
11,03BLA-115,3258.83,2772.97,485.86,0
12,03BLA-115,3257.13,2769.26,487.87,0
13,03BLA-115,2839.71,2413,426.71,0
14,03BLA-115,3283.62,2790.45,493.16,0
15,03BLA-115,3440.27,2936.67,503.6,0
16,03BLA-115,3752.18,3207.34,544.84,0
17,03BLA-115,4090.85,3503.28,587.58,0
18,03BLA-115,3680.15,3166.75,513.4,0
19,03BLA-115,3046.97,2634.21,412.76,0
20,03BLA-115,2542.03,2212.98,329.06,0
21,03BLA-115,2977.22,2603.48,373.74,0
22,03BLA-115,3314.51,2859.27,455.24,0
23,03BLA-115,3145.79,2692.28,453.51,0
24,03BLA-115,2669.26,2303.78,365.48,0
1,03BNA-115,2106.55,2114.11,-7.56,0
2,03BNA-115,1322.93,1328.59,-5.66,0
3,03BNA-115,1126.29,1129.97,-3.68,0
4,03BNA-115,1193.96,1198.05,-4.09,0
5,03BNA-115,1165.25,1168.83,-3.58,0
6,03BNA-115,1121.6,1124.05,-2.45,0
7,03BNA-115,1460.02,1459.34,.67,0
8,03BNA-115,2273,2263.33,9.68,0
9,03BNA-115,2492.65,2467.91,24.74,0
10,03BNA-115,2462.55,2434.36,28.19,0
11,03BNA-115,2812.03,2772.97,39.06,0
12,03BNA-115,2809.03,2769.26,39.77,0
13,03BNA-115,2446.97,2413,33.96,0
14,03BNA-115,2832.45,2790.45,42,0
15,03BNA-115,2979.58,2936.67,42.91,0
16,03BNA-115,3254.86,3207.34,47.52,0
17,03BNA-115,3556.89,3503.28,53.61,0
18,03BNA-115,3210.28,3166.75,43.53,0
19,03BNA-115,2665.66,2634.21,31.45,0
20,03BNA-115,2235.51,2212.98,22.53,0
21,03BNA-115,2632.05,2603.48,28.57,0
22,03BNA-115,2892.34,2859.27,33.08,0
23,03BNA-115,2720.84,2692.28,28.55,0
24,03BNA-115,2321.94,2303.78,18.16,0
1,03BNL-115,2110.29,2114.11,-3.81,0
2,03BNL-115,1327.17,1328.59,-1.43,0
3,03BNL-115,1133.88,1129.97,3.91,0
4,03BNL-115,1201.24,1198.05,3.19,0
5,03BNL-115,1170.04,1168.83,1.21,0
6,03BNL-115,1121.89,1124.05,-2.17,0
7,03BNL-115,1451.38,1459.34,-7.96,0
8,03BNL-115,2258.96,2263.33,-4.37,0
9,03BNL-115,2482.19,2467.91,14.27,0
10,03BNL-115,2473.3,2434.36,38.94,0
11,03BNL-115,2829.36,2772.97,56.4,0
12,03BNL-115,2825.9,2769.26,56.65,0
13,03BNL-115,2461.67,2413,48.66,0
14,03BNL-115,2843.83,2790.45,53.38,0
15,03BNL-115,2981.3,2936.67,44.63,0
16,03BNL-115,3255.74,3207.34,48.4,0
17,03BNL-115,3558.13,3503.28,54.85,0
18,03BNL-115,3213.74,3166.75,46.99,0
19,03BNL-115,2668.71,2634.21,34.51,0
20,03BNL-115,2230.73,2212.98,17.76,0
21,03BNL-115,2605.05,2603.48,1.57,0
22,03BNL-115,2865.83,2859.27,6.56,0
23,03BNL-115,2721.82,2692.28,29.54,0
24,03BNL-115,2333.26,2303.78,29.48,0
1,03BOC-115,2124.33,2114.11,10.22,0
2,03BOC-115,1335.89,1328.59,7.3,0
3,03BOC-115,1138.78,1129.97,8.81,0
4,03BOC-115,1206.18,1198.05,8.13,0
5,03BOC-115,1173.89,1168.83,5.06,0
6,03BOC-115,1124.99,1124.05,.93,0
7,03BOC-115,1458.85,1459.34,-.49,0
8,03BOC-115,2270.21,2263.33,6.89,0
9,03BOC-115,2493.52,2467.91,25.61,0
10,03BOC-115,2487.24,2434.36,52.89,0
11,03BOC-115,2845.04,2772.97,72.07,0
12,03BOC-115,2842.5,2769.26,73.24,0
13,03BOC-115,2474.8,2413,61.8,0
14,03BOC-115,2857.45,2790.45,67,0
15,03BOC-115,2994.87,2936.67,58.2,0
16,03BOC-115,3274.71,3207.34,67.37,0
17,03BOC-115,3578.59,3503.28,75.32,0
18,03BOC-115,3231.5,3166.75,64.75,0
19,03BOC-115,2685.71,2634.21,51.51,0
20,03BOC-115,2243.78,2212.98,30.8,0
21,03BOC-115,2618.16,2603.48,14.68,0
22,03BOC-115,2881.02,2859.27,21.75,0
23,03BOC-115,2738.79,2692.28,46.51,0
24,03BOC-115,2348.2,2303.78,44.43,0
1,03BOL-115,2372.71,2114.11,258.61,0
2,03BOL-115,1489,1328.59,160.41,0
3,03BOL-115,1266.13,1129.97,136.16,0
4,03BOL-115,1338.21,1198.05,140.16,0
5,03BOL-115,1302.45,1168.83,133.62,0
6,03BOL-115,1251.19,1124.05,127.13,0
7,03BOL-115,1636.08,1459.34,176.74,0
8,03BOL-115,2565.03,2263.33,301.71,0
9,03BOL-115,2839.33,2467.91,371.42,0
10,03BOL-115,2839.24,2434.36,404.88,0
11,03BOL-115,3258.94,2772.97,485.97,0
12,03BOL-115,3257.26,2769.26,488,0
13,03BOL-115,2839.82,2413,426.81,0
14,03BOL-115,3283.74,2790.45,493.28,0
15,03BOL-115,3440.39,2936.67,503.72,0
16,03BOL-115,3752.31,3207.34,544.97,0
17,03BOL-115,4090.98,3503.28,587.7,0
18,03BOL-115,3680.26,3166.75,513.51,0
19,03BOL-115,3047.07,2634.21,412.86,0
20,03BOL-115,2542.12,2212.98,329.14,0
21,03BOL-115,2977.35,2603.48,373.87,0
22,03BOL-115,3314.69,2859.27,455.43,0
23,03BOL-115,3145.92,2692.28,453.64,0
24,03BOL-115,2669.3,2303.78,365.53,0
1,03BON-115,2357.05,2114.11,242.94,0
2,03BON-115,1481.25,1328.59,152.66,0
3,03BON-115,1259.53,1129.97,129.57,0
4,03BON-115,1331.7,1198.05,133.66,0
5,03BON-115,1296.46,1168.83,127.63,0
6,03BON-115,1241.6,1124.05,117.54,0
7,03BON-115,1614.53,1459.34,155.19,0
8,03BON-115,2522.47,2263.33,259.15,0
9,03BON-115,2787.93,2467.91,320.01,0
10,03BON-115,2789.58,2434.36,355.23,0
11,03BON-115,3192.95,2772.97,419.98,0
12,03BON-115,3191.47,2769.26,422.21,0
13,03BON-115,2789.94,2413,376.94,0
14,03BON-115,3226.44,2790.45,435.98,0
15,03BON-115,3376.26,2936.67,439.59,0
16,03BON-115,3689.5,3207.34,482.16,0
17,03BON-115,4027.87,3503.28,524.59,0
18,03BON-115,3637.7,3166.75,470.95,0
19,03BON-115,3022.07,2634.21,387.86,0
20,03BON-115,2518.48,2212.98,305.5,0
21,03BON-115,2939.29,2603.48,335.81,0
22,03BON-115,3263.24,2859.27,403.97,0
23,03BON-115,3113.29,2692.28,421.01,0
24,03BON-115,2647.33,2303.78,343.55,0
1,03BOQ-115,2067.31,2114.11,-46.79,0
2,03BOQ-115,1301.34,1328.59,-27.25,0
3,03BOQ-115,1105.84,1129.97,-24.13,0
4,03BOQ-115,1172.48,1198.05,-25.56,0
5,03BOQ-115,1148.86,1168.83,-19.97,0
6,03BOQ-115,1104.66,1124.05,-19.39,0
7,03BOQ-115,1473.38,1459.34,14.04,0
8,03BOQ-115,2228.89,2263.33,-34.44,0
9,03BOQ-115,2548.26,2467.91,80.34,0
10,03BOQ-115,2369.2,2434.36,-65.15,0
11,03BOQ-115,2690.35,2772.97,-82.62,0
12,03BOQ-115,2688.11,2769.26,-81.15,0
13,03BOQ-115,2337.97,2413,-75.04,0
14,03BOQ-115,2704.44,2790.45,-86.01,0
15,03BOQ-115,2852.04,2936.67,-84.64,0
16,03BOQ-115,3114.35,3207.34,-92.99,0
17,03BOQ-115,3397.67,3503.28,-105.6,0
18,03BOQ-115,3052.23,3166.75,-114.52,0
19,03BOQ-115,2538.82,2634.21,-95.39,0
20,03BOQ-115,2139.17,2212.98,-73.8,0
21,03BOQ-115,2668.42,2603.48,64.94,0
22,03BOQ-115,2853.69,2859.27,-5.58,0
23,03BOQ-115,2662.99,2692.28,-29.29,0
24,03BOQ-115,2217.4,2303.78,-86.38,0
1,03BOS-115,2112.3,2114.11,-1.81,0
2,03BOS-115,1328.26,1328.59,-.33,0
3,03BOS-115,1134.71,1129.97,4.75,0
4,03BOS-115,1202.25,1198.05,4.2,0
5,03BOS-115,1170.93,1168.83,2.11,0
6,03BOS-115,1122.73,1124.05,-1.33,0
7,03BOS-115,1452.73,1459.34,-6.62,0
8,03BOS-115,2261.14,2263.33,-2.18,0
9,03BOS-115,2484.68,2467.91,16.77,0
10,03BOS-115,2475.88,2434.36,41.52,0
11,03BOS-115,2832.39,2772.97,59.43,0
12,03BOS-115,2828.84,2769.26,59.58,0
13,03BOS-115,2464.48,2413,51.48,0
14,03BOS-115,2846.95,2790.45,56.49,0
15,03BOS-115,2984.58,2936.67,47.91,0
16,03BOS-115,3259.12,3207.34,51.78,0
17,03BOS-115,3562.08,3503.28,58.8,0
18,03BOS-115,3217.18,3166.75,50.43,0
19,03BOS-115,2671.65,2634.21,37.44,0
20,03BOS-115,2232.8,2212.98,19.82,0
21,03BOS-115,2606.47,2603.48,2.99,0
22,03BOS-115,2867.5,2859.27,8.23,0
23,03BOS-115,2724.35,2692.28,32.06,0
24,03BOS-115,2335.91,2303.78,32.13,0
1,03BRC-115,2182.19,2114.11,68.08,0
2,03BRC-115,1377.23,1328.59,48.64,0
3,03BRC-115,1172.86,1129.97,42.89,0
4,03BRC-115,1243.02,1198.05,44.97,0
5,03BRC-115,1212.87,1168.83,44.04,0
6,03BRC-115,1164.88,1124.05,40.82,0
7,03BRC-115,1509.7,1459.34,50.36,0
8,03BRC-115,2347.91,2263.33,84.59,0
9,03BRC-115,2565.16,2467.91,97.25,0
10,03BRC-115,2557.47,2434.36,123.11,0
11,03BRC-115,2901.97,2772.97,129,0
12,03BRC-115,2889.97,2769.26,120.72,0
13,03BRC-115,2507.09,2413,94.09,0
14,03BRC-115,2889.75,2790.45,99.3,0
15,03BRC-115,3024.03,2936.67,87.36,0
16,03BRC-115,3293.7,3207.34,86.36,0
17,03BRC-115,3597.24,3503.28,93.97,0
18,03BRC-115,3251.88,3166.75,85.13,0
19,03BRC-115,2716.94,2634.21,82.73,0
20,03BRC-115,2284.92,2212.98,71.94,0
21,03BRC-115,2679.71,2603.48,76.23,0
22,03BRC-115,2950.43,2859.27,91.16,0
23,03BRC-115,2800.01,2692.28,107.73,0
24,03BRC-115,2389.78,2303.78,86,0
1,03BRI-115,2192.54,2114.11,78.43,0
2,03BRI-115,1407.38,1328.59,78.79,0
3,03BRI-115,1198.03,1129.97,68.06,0
4,03BRI-115,1275.83,1198.05,77.78,0
5,03BRI-115,1240.85,1168.83,72.02,0
6,03BRI-115,1186.38,1124.05,62.33,0
7,03BRI-115,1517.74,1459.34,58.4,0
8,03BRI-115,2343.05,2263.33,79.73,0
9,03BRI-115,2533.94,2467.91,66.03,0
10,03BRI-115,2545.41,2434.36,111.05,0
11,03BRI-115,2899.14,2772.97,126.18,0
12,03BRI-115,2883.58,2769.26,114.32,0
13,03BRI-115,2490.16,2413,77.15,0
14,03BRI-115,2872.15,2790.45,81.7,0
15,03BRI-115,2979.19,2936.67,42.52,0
16,03BRI-115,3246.96,3207.34,39.63,0
17,03BRI-115,3548.86,3503.28,45.59,0
18,03BRI-115,3222.59,3166.75,55.84,0
19,03BRI-115,2702.95,2634.21,68.74,0
20,03BRI-115,2261.37,2212.98,48.39,0
21,03BRI-115,2653.81,2603.48,50.34,0
22,03BRI-115,2909.19,2859.27,49.92,0
23,03BRI-115,2800.56,2692.28,108.28,0
24,03BRI-115,2399.71,2303.78,95.94,0
1,03BRN-115,2132.4,2114.11,18.3,0
2,03BRN-115,1341.48,1328.59,12.89,0
3,03BRN-115,1141.1,1129.97,11.13,0
4,03BRN-115,1209.8,1198.05,11.75,0
5,03BRN-115,1179.99,1168.83,11.16,0
6,03BRN-115,1134.43,1124.05,10.37,0
7,03BRN-115,1472.44,1459.34,13.1,0
8,03BRN-115,2288.04,2263.33,24.71,0
9,03BRN-115,2497.47,2467.91,29.56,0
10,03BRN-115,2469.5,2434.36,35.15,0
11,03BRN-115,2812.79,2772.97,39.82,0
12,03BRN-115,2808.5,2769.26,39.24,0
13,03BRN-115,2447.22,2413,34.22,0
14,03BRN-115,2828.53,2790.45,38.08,0
15,03BRN-115,2974.32,2936.67,37.65,0
16,03BRN-115,3248.89,3207.34,41.55,0
17,03BRN-115,3547.99,3503.28,44.71,0
18,03BRN-115,3206.09,3166.75,39.34,0
19,03BRN-115,2665.61,2634.21,31.4,0
20,03BRN-115,2238.99,2212.98,26.01,0
21,03BRN-115,2627.98,2603.48,24.5,0
22,03BRN-115,2889.11,2859.27,29.84,0
23,03BRN-115,2725.61,2692.28,33.32,0
24,03BRN-115,2332.79,2303.78,29.02,0
1,03BUG-69,2200.76,2114.11,86.65,0
2,03BUG-69,1392.19,1328.59,63.59,0
3,03BUG-69,1185.52,1129.97,55.55,0
4,03BUG-69,1256.94,1198.05,58.89,0
5,03BUG-69,1225.27,1168.83,56.44,0
6,03BUG-69,1175.9,1124.05,51.85,0
7,03BUG-69,1521.54,1459.34,62.2,0
8,03BUG-69,2365.76,2263.33,102.43,0
9,03BUG-69,2584.46,2467.91,116.54,0
10,03BUG-69,2583.4,2434.36,149.05,0
11,03BUG-69,2939.77,2772.97,166.8,0
12,03BUG-69,2928.58,2769.26,159.33,0
13,03BUG-69,2535.43,2413,122.43,0
14,03BUG-69,2920.65,2790.45,130.19,0
15,03BUG-69,3052.85,2936.67,116.18,0
16,03BUG-69,3324.48,3207.34,117.14,0
17,03BUG-69,3631.4,3503.28,128.12,0
18,03BUG-69,3280.3,3166.75,113.55,0
19,03BUG-69,2743.62,2634.21,109.41,0
20,03BUG-69,2306.9,2212.98,93.92,0
21,03BUG-69,2703.63,2603.48,100.15,0
22,03BUG-69,2975.16,2859.27,115.89,0
23,03BUG-69,2833.96,2692.28,141.67,0
24,03BUG-69,2420.98,2303.78,117.2,0
1,03BVN-115,2105.97,2114.11,-8.13,0
2,03BVN-115,1322.58,1328.59,-6.02,0
3,03BVN-115,1126.04,1129.97,-3.93,0
4,03BVN-115,1193.7,1198.05,-4.35,0
5,03BVN-115,1165.02,1168.83,-3.81,0
6,03BVN-115,1121.37,1124.05,-2.68,0
7,03BVN-115,1459.57,1459.34,.23,0
8,03BVN-115,2272.24,2263.33,8.91,0
9,03BVN-115,2491.7,2467.91,23.79,0
10,03BVN-115,2461.61,2434.36,27.26,0
11,03BVN-115,2810.93,2772.97,37.96,0
12,03BVN-115,2807.84,2769.26,38.58,0
13,03BVN-115,2445.92,2413,32.92,0
14,03BVN-115,2831.14,2790.45,40.69,0
15,03BVN-115,2978.24,2936.67,41.57,0
16,03BVN-115,3253.49,3207.34,46.15,0
17,03BVN-115,3555.52,3503.28,52.24,0
18,03BVN-115,3209,3166.75,42.25,0
19,03BVN-115,2664.61,2634.21,30.4,0
20,03BVN-115,2234.66,2212.98,21.69,0
21,03BVN-115,2630.96,2603.48,27.49,0
22,03BVN-115,2891.17,2859.27,31.9,0
23,03BVN-115,2719.9,2692.28,27.62,0
24,03BVN-115,2321.34,2303.78,17.56,0
1,03CAB-115,2121.04,2114.11,6.93,0
2,03CAB-115,1331.62,1328.59,3.03,0
3,03CAB-115,1132.24,1129.97,2.28,0
4,03CAB-115,1200.34,1198.05,2.3,0
5,03CAB-115,1171.48,1168.83,2.65,0
6,03CAB-115,1126.93,1124.05,2.88,0
7,03CAB-115,1465.91,1459.34,6.57,0
8,03CAB-115,2274.41,2263.33,11.08,0
9,03CAB-115,2486,2467.91,18.08,0
10,03CAB-115,2449.95,2434.36,15.6,0
11,03CAB-115,2792.67,2772.97,19.71,0
12,03CAB-115,2789.77,2769.26,20.52,0
13,03CAB-115,2429.07,2413,16.06,0
14,03CAB-115,2810.55,2790.45,20.1,0
15,03CAB-115,2958.17,2936.67,21.49,0
16,03CAB-115,3231.08,3207.34,23.74,0
17,03CAB-115,3529.27,3503.28,25.99,0
18,03CAB-115,3187.61,3166.75,20.85,0
19,03CAB-115,2648.92,2634.21,14.72,0
20,03CAB-115,2224.6,2212.98,11.63,0
21,03CAB-115,2622.15,2603.48,18.67,0
22,03CAB-115,2879.19,2859.27,19.92,0
23,03CAB-115,2708.35,2692.28,16.06,0
24,03CAB-115,2312.85,2303.78,9.07,0
1,03CAE-115,2145.21,2114.11,31.1,0
2,03CAE-115,1349.89,1328.59,21.3,0
3,03CAE-115,1148.53,1129.97,18.57,0
4,03CAE-115,1217.28,1198.05,19.24,0
5,03CAE-115,1187.21,1168.83,18.38,0
6,03CAE-115,1141.21,1124.05,17.16,0
7,03CAE-115,1480.99,1459.34,21.65,0
8,03CAE-115,2304.39,2263.33,41.06,0
9,03CAE-115,2516.43,2467.91,48.52,0
10,03CAE-115,2492.58,2434.36,58.22,0
11,03CAE-115,2839.06,2772.97,66.09,0
12,03CAE-115,2834.56,2769.26,65.31,0
13,03CAE-115,2468.75,2413,55.74,0
14,03CAE-115,2852.27,2790.45,61.82,0
15,03CAE-115,2999.01,2936.67,62.34,0
16,03CAE-115,3273.63,3207.34,66.3,0
17,03CAE-115,3575.06,3503.28,71.79,0
18,03CAE-115,3230.3,3166.75,63.54,0
19,03CAE-115,2685.4,2634.21,51.19,0
20,03CAE-115,2254.87,2212.98,41.89,0
21,03CAE-115,2642.12,2603.48,38.64,0
22,03CAE-115,2904.03,2859.27,44.76,0
23,03CAE-115,2744.79,2692.28,52.51,0
24,03CAE-115,2351.26,2303.78,47.48,0
1,03CAG-115,2277.65,2114.11,163.55,0
2,03CAG-115,1432.96,1328.59,104.37,0
3,03CAG-115,1219.03,1129.97,89.06,0
4,03CAG-115,1289.36,1198.05,91.32,0
5,03CAG-115,1254.91,1168.83,86.08,0
6,03CAG-115,1200.72,1124.05,76.67,0
7,03CAG-115,1558.18,1459.34,98.84,0
8,03CAG-115,2424.92,2263.33,161.59,0
9,03CAG-115,2671.57,2467.91,203.66,0
10,03CAG-115,2678.77,2434.36,244.41,0
11,03CAG-115,3066.81,2772.97,293.84,0
12,03CAG-115,3065.67,2769.26,296.41,0
13,03CAG-115,2671.9,2413,258.9,0
14,03CAG-115,3088.35,2790.45,297.9,0
15,03CAG-115,3226.93,2936.67,290.26,0
16,03CAG-115,3528.38,3207.34,321.04,0
17,03CAG-115,3855.46,3503.28,352.18,0
18,03CAG-115,3482,3166.75,315.24,0
19,03CAG-115,2893.72,2634.21,259.52,0
20,03CAG-115,2414.3,2212.98,201.32,0
21,03CAG-115,2818.37,2603.48,214.9,0
22,03CAG-115,3120.91,2859.27,261.64,0
23,03CAG-115,2982.1,2692.28,289.82,0
24,03CAG-115,2543.83,2303.78,240.05,0
1,03CAI-115,2269.7,2114.11,155.59,0
2,03CAI-115,1428.36,1328.59,99.77,0
3,03CAI-115,1215.25,1129.97,85.29,0
4,03CAI-115,1285.44,1198.05,87.4,0
5,03CAI-115,1251.1,1168.83,82.27,0
6,03CAI-115,1196.9,1124.05,72.85,0
7,03CAI-115,1552.68,1459.34,93.34,0
8,03CAI-115,2415.12,2263.33,151.8,0
9,03CAI-115,2660.6,2467.91,192.69,0
10,03CAI-115,2667.72,2434.36,233.36,0
11,03CAI-115,3053.99,2772.97,281.03,0
12,03CAI-115,3052.36,2769.26,283.1,0
13,03CAI-115,2659.92,2413,246.92,0
14,03CAI-115,3074.2,2790.45,283.75,0
15,03CAI-115,3211.97,2936.67,275.3,0
16,03CAI-115,3512.44,3207.34,305.11,0
17,03CAI-115,3838.13,3503.28,334.86,0
18,03CAI-115,3466.37,3166.75,299.62,0
19,03CAI-115,2880.89,2634.21,246.69,0
20,03CAI-115,2403.74,2212.98,190.77,0
21,03CAI-115,2805.71,2603.48,202.24,0
22,03CAI-115,3105.23,2859.27,245.96,0
23,03CAI-115,2967.49,2692.28,275.2,0
24,03CAI-115,2532.72,2303.78,228.94,0
1,03CAK-115,2082.68,2114.11,-31.42,0
2,03CAK-115,1312.01,1328.59,-16.59,0
3,03CAK-115,1124.36,1129.97,-5.61,0
4,03CAK-115,1195.82,1198.05,-2.23,0
5,03CAK-115,1156.04,1168.83,-12.79,0
6,03CAK-115,1111.31,1124.05,-12.75,0
7,03CAK-115,1451.84,1459.34,-7.5,0
8,03CAK-115,2276.34,2263.33,13.01,0
9,03CAK-115,2506.69,2467.91,38.77,0
10,03CAK-115,2502.58,2434.36,68.23,0
11,03CAK-115,2864.08,2772.97,91.12,0
12,03CAK-115,2861.34,2769.26,92.08,0
13,03CAK-115,2490.31,2413,77.31,0
14,03CAK-115,2860.03,2790.45,69.58,0
15,03CAK-115,2985.84,2936.67,49.17,0
16,03CAK-115,3269.79,3207.34,62.45,0
17,03CAK-115,3576.34,3503.28,73.07,0
18,03CAK-115,3244.46,3166.75,77.71,0
19,03CAK-115,2688.23,2634.21,54.03,0
20,03CAK-115,2244.67,2212.98,31.69,0
21,03CAK-115,2623.95,2603.48,20.47,0
22,03CAK-115,2826.77,2859.27,-32.5,0
23,03CAK-115,2684.42,2692.28,-7.87,0
24,03CAK-115,2301.72,2303.78,-2.06,0
1,03CAL-115,2253.43,2114.11,139.33,0
2,03CAL-115,1418.62,1328.59,90.03,0
3,03CAL-115,1207.03,1129.97,77.06,0
4,03CAL-115,1276.78,1198.05,78.73,0
5,03CAL-115,1242.54,1168.83,73.71,0
6,03CAL-115,1188.18,1124.05,64.13,0
7,03CAL-115,1540.64,1459.34,81.3,0
8,03CAL-115,2394.91,2263.33,131.59,0
9,03CAL-115,2638.46,2467.91,170.55,0
10,03CAL-115,2646.11,2434.36,211.76,0
11,03CAL-115,3029.27,2772.97,256.3,0
12,03CAL-115,3027.55,2769.26,258.29,0
13,03CAL-115,2638.11,2413,225.11,0
14,03CAL-115,3048.41,2790.45,257.96,0
15,03CAL-115,3183.23,2936.67,246.56,0
16,03CAL-115,3481.9,3207.34,274.56,0
17,03CAL-115,3804.79,3503.28,301.51,0
18,03CAL-115,3436.7,3166.75,269.94,0
19,03CAL-115,2856.51,2634.21,222.31,0
20,03CAL-115,2382.91,2212.98,169.93,0
21,03CAL-115,2780.05,2603.48,176.57,0
22,03CAL-115,3075.14,2859.27,215.87,0
23,03CAL-115,2941.75,2692.28,249.47,0
24,03CAL-115,2512.21,2303.78,208.43,0
1,03CAM-115,2120.42,2114.11,6.32,0
2,03CAM-115,1330.03,1328.59,1.44,0
3,03CAM-115,1130.96,1129.97,.99,0
4,03CAM-115,1198.82,1198.05,.78,0
5,03CAM-115,1170.49,1168.83,1.66,0
6,03CAM-115,1126.93,1124.05,2.88,0
7,03CAM-115,1469.14,1459.34,9.8,0
8,03CAM-115,2276.75,2263.33,13.43,0
9,03CAM-115,2494.28,2467.91,26.36,0
10,03CAM-115,2449.77,2434.36,15.42,0
11,03CAM-115,2793.87,2772.97,20.9,0
12,03CAM-115,2792.01,2769.26,22.75,0
13,03CAM-115,2426.44,2413,13.43,0
14,03CAM-115,2808.94,2790.45,18.49,0
15,03CAM-115,2957.55,2936.67,20.87,0
16,03CAM-115,3229.73,3207.34,22.4,0
17,03CAM-115,3527.85,3503.28,24.58,0
18,03CAM-115,3181.92,3166.75,15.17,0
19,03CAM-115,2643.37,2634.21,9.16,0
20,03CAM-115,2220.7,2212.98,7.72,0
21,03CAM-115,2626.14,2603.48,22.66,0
22,03CAM-115,2880.05,2859.27,20.79,0
23,03CAM-115,2705.33,2692.28,13.05,0
24,03CAM-115,2306.58,2303.78,2.8,0
1,03CBN-69,2124.5,2114.11,10.4,0
2,03CBN-69,1334.6,1328.59,6.01,0
3,03CBN-69,1135.47,1129.97,5.51,0
4,03CBN-69,1202.29,1198.05,4.25,0
5,03CBN-69,1174.49,1168.83,5.66,0
6,03CBN-69,1129.72,1124.05,5.67,0
7,03CBN-69,1469.67,1459.34,10.33,0
8,03CBN-69,2287.24,2263.33,23.91,0
9,03CBN-69,2497.54,2467.91,29.63,0
10,03CBN-69,2481.27,2434.36,46.91,0
11,03CBN-69,2805.96,2772.97,32.99,0
