Centro Nacional de Control de Energia
Precios Marginales Locales del MTR (Calculo ExPost) 
Sistema Interconectado Baja California Sur
Reporte diario
Fecha: 12/Junio/2017
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 19/Junio/2017 15:52:20 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
14,07PES-115,2277.3,2197.32,79.98,0
15,07PES-115,2361.06,2275.37,85.69,0
16,07PES-115,3818.84,3666.19,152.65,0
17,07PES-115,3992.81,3895.71,97.1,0
18,07PES-115,4040.85,3942.44,98.41,0
19,07PES-115,4064.94,3908.31,156.64,0
20,07PES-115,4027.2,3879.89,147.31,0
21,07PES-115,3973.63,3809.35,164.28,0
22,07PES-115,4193.91,4031.45,162.46,0
23,07PES-115,4075.86,3908.24,167.62,0
24,07PES-115,3547.53,3433.7,113.83,0
1,07PML-115,1984.26,1924.17,60.09,0
2,07PML-115,1925.86,1868.57,57.29,0
3,07PML-115,1821.3,1769.56,51.74,0
4,07PML-115,1869.41,1814.97,54.44,0
5,07PML-115,1870.31,1816.57,53.74,0
6,07PML-115,1870.31,1816.57,53.74,0
7,07PML-115,1868.85,1814.89,53.96,0
8,07PML-115,1872.36,1816.27,56.09,0
9,07PML-115,1874.67,1815.51,59.17,0
10,07PML-115,2044.84,1926.08,118.76,0
11,07PML-115,2135.14,2007.33,127.81,0
12,07PML-115,2287.86,2147.55,140.31,0
13,07PML-115,3517.89,3302.61,215.28,0
14,07PML-115,2324.41,2197.32,127.09,0
15,07PML-115,2407.15,2275.37,131.78,0
16,07PML-115,3791.59,3666.19,125.4,0
17,07PML-115,4022.59,3895.71,126.88,0
18,07PML-115,4064.33,3942.44,121.89,0
19,07PML-115,4018.58,3908.31,110.28,0
20,07PML-115,3989.86,3879.89,109.97,0
21,07PML-115,3912.54,3809.35,103.19,0
22,07PML-115,4141.45,4031.45,110.01,0
23,07PML-115,4018.58,3908.24,110.35,0
24,07PML-115,3540.92,3433.7,107.22,0
1,07PUP-115,1925.21,1924.17,1.03,0
2,07PUP-115,1870.73,1868.57,2.17,0
3,07PUP-115,1774.35,1769.56,4.8,0
4,07PUP-115,1817.15,1814.97,2.18,0
5,07PUP-115,1817.76,1816.57,1.19,0
6,07PUP-115,1817.76,1816.57,1.19,0
7,07PUP-115,1817.16,1814.89,2.27,0
8,07PUP-115,1817.66,1816.27,1.38,0
9,07PUP-115,1817.41,1815.51,1.9,0
10,07PUP-115,1924.45,1926.08,-1.63,0
11,07PUP-115,2004.33,2007.33,-3.01,0
12,07PUP-115,2142.85,2147.55,-4.7,0
13,07PUP-115,3297.02,3302.61,-5.58,0
14,07PUP-115,2199.48,2197.32,2.17,0
15,07PUP-115,2276.97,2275.37,1.6,0
16,07PUP-115,3667.45,3666.19,1.26,0
17,07PUP-115,3899.04,3895.71,3.33,0
18,07PUP-115,3943.83,3942.44,1.39,0
19,07PUP-115,3917.98,3908.31,9.68,0
20,07PUP-115,3887.26,3879.89,7.37,0
21,07PUP-115,3819.66,3809.35,10.31,0
22,07PUP-115,4042.8,4031.45,11.35,0
23,07PUP-115,3916.54,3908.24,8.3,0
24,07PUP-115,3434.36,3433.7,.66,0
1,07RCO-115,1932.9,1924.17,8.73,0
2,07RCO-115,1876.92,1868.57,8.35,0
3,07RCO-115,1778.08,1769.56,8.52,0
4,07RCO-115,1821.86,1814.97,6.89,0
5,07RCO-115,1822.89,1816.57,6.32,0
6,07RCO-115,1822.89,1816.57,6.32,0
7,07RCO-115,1821.93,1814.89,7.04,0
8,07RCO-115,1822.39,1816.27,6.12,0
9,07RCO-115,1821.67,1815.51,6.16,0
10,07RCO-115,1929.69,1926.08,3.61,0
11,07RCO-115,2011.2,2007.33,3.87,0
12,07RCO-115,2151.63,2147.55,4.08,0
13,07RCO-115,3310.28,3302.61,7.68,0
14,07RCO-115,2206.15,2197.32,8.83,0
15,07RCO-115,2284.93,2275.37,9.56,0
16,07RCO-115,3685.14,3666.19,18.95,0
17,07RCO-115,3917.47,3895.71,21.76,0
18,07RCO-115,3966.83,3942.44,24.39,0
19,07RCO-115,3937.95,3908.31,29.64,0
20,07RCO-115,3907.58,3879.89,27.69,0
21,07RCO-115,3839.54,3809.35,30.19,0
22,07RCO-115,4063.29,4031.45,31.84,0
23,07RCO-115,3936.86,3908.24,28.62,0
24,07RCO-115,3452.45,3433.7,18.75,0
1,07RFO-115,1943.07,1924.17,18.89,0
2,07RFO-115,1887.78,1868.57,19.22,0
3,07RFO-115,1787.42,1769.56,17.87,0
4,07RFO-115,1830.32,1814.97,15.36,0
5,07RFO-115,1831.25,1816.57,14.69,0
6,07RFO-115,1831.25,1816.57,14.69,0
7,07RFO-115,1831.55,1814.89,16.66,0
8,07RFO-115,1831.22,1816.27,14.95,0
9,07RFO-115,1830.82,1815.51,15.32,0
10,07RFO-115,1940.86,1926.08,14.78,0
11,07RFO-115,2028.4,2007.33,21.07,0
12,07RFO-115,2171.92,2147.55,24.37,0
13,07RFO-115,3343.59,3302.61,40.98,0
14,07RFO-115,2230.63,2197.32,33.31,0
15,07RFO-115,2311.12,2275.37,35.75,0
16,07RFO-115,3726.38,3666.19,60.19,0
17,07RFO-115,3946.5,3895.71,50.79,0
18,07RFO-115,4000.37,3942.44,57.93,0
19,07RFO-115,3984.1,3908.31,75.8,0
20,07RFO-115,3952.22,3879.89,72.33,0
21,07RFO-115,3887.58,3809.35,78.23,0
22,07RFO-115,4108.23,4031.45,76.78,0
23,07RFO-115,3980.71,3908.24,72.47,0
24,07RFO-115,3482.26,3433.7,48.56,0
1,07SJC-115,1987.33,1924.17,63.16,0
2,07SJC-115,1928.67,1868.57,60.11,0
3,07SJC-115,1823.76,1769.56,54.2,0
4,07SJC-115,1871.87,1814.97,56.9,0
5,07SJC-115,1872.71,1816.57,56.15,0
6,07SJC-115,1872.71,1816.57,56.15,0
7,07SJC-115,1871.12,1814.89,56.23,0
8,07SJC-115,1874.62,1816.27,58.35,0
9,07SJC-115,1877.11,1815.51,61.6,0
10,07SJC-115,2047.5,1926.08,121.42,0
11,07SJC-115,2138.17,2007.33,130.84,0
12,07SJC-115,2291.22,2147.55,143.67,0
13,07SJC-115,3523.17,3302.61,220.57,0
14,07SJC-115,2327.96,2197.32,130.64,0
15,07SJC-115,2410.92,2275.37,135.54,0
16,07SJC-115,3797.98,3666.19,131.79,0
17,07SJC-115,4029.45,3895.71,133.74,0
18,07SJC-115,4071.24,3942.44,128.8,0
19,07SJC-115,4024.88,3908.31,116.57,0
20,07SJC-115,3995.96,3879.89,116.07,0
21,07SJC-115,3918.82,3809.35,109.47,0
22,07SJC-115,4148.67,4031.45,117.23,0
23,07SJC-115,4025.78,3908.24,117.55,0
24,07SJC-115,3546.9,3433.7,113.2,0
1,07SNT-115,1976.1,1924.17,51.92,0
2,07SNT-115,1917.6,1868.57,49.04,0
3,07SNT-115,1815.76,1769.56,46.2,0
4,07SNT-115,1860.41,1814.97,45.45,0
5,07SNT-115,1860.82,1816.57,44.26,0
6,07SNT-115,1860.82,1816.57,44.26,0
7,07SNT-115,1859.86,1814.89,44.98,0
8,07SNT-115,1862.4,1816.27,46.13,0
9,07SNT-115,1864.92,1815.51,49.42,0
10,07SNT-115,2003.11,1926.08,77.03,0
11,07SNT-115,2089.96,2007.33,82.63,0
12,07SNT-115,2237.33,2147.55,89.78,0
13,07SNT-115,3442.21,3302.61,139.6,0
14,07SNT-115,2287,2197.32,89.68,0
15,07SNT-115,2368.34,2275.37,92.97,0
16,07SNT-115,3775.84,3666.19,109.65,0
17,07SNT-115,4011.26,3895.71,115.55,0
18,07SNT-115,4055.83,3942.44,113.39,0
19,07SNT-115,4020.22,3908.31,111.92,0
20,07SNT-115,3988.45,3879.89,108.56,0
21,07SNT-115,3918.89,3809.35,109.54,0
22,07SNT-115,4152.13,4031.45,120.68,0
23,07SNT-115,4023.95,3908.24,115.71,0
24,07SNT-115,3531.53,3433.7,97.82,0
1,07TCB-115,1985.47,1924.17,61.29,0
2,07TCB-115,1929.08,1868.57,60.51,0
3,07TCB-115,1824.56,1769.56,55,0
4,07TCB-115,1874.78,1814.97,59.81,0
5,07TCB-115,1875.67,1816.57,59.1,0
6,07TCB-115,1875.67,1816.57,59.1,0
7,07TCB-115,1874.77,1814.89,59.89,0
8,07TCB-115,1878.46,1816.27,62.18,0
9,07TCB-115,1878.56,1815.51,63.06,0
10,07TCB-115,2049.51,1926.08,123.43,0
11,07TCB-115,2138.08,2007.33,130.74,0
12,07TCB-115,2291.44,2147.55,143.89,0
13,07TCB-115,3522.48,3302.61,219.88,0
14,07TCB-115,2320.23,2197.32,122.91,0
15,07TCB-115,2402,2275.37,126.63,0
16,07TCB-115,3782.22,3666.19,116.03,0
17,07TCB-115,4005.46,3895.71,109.74,0
18,07TCB-115,4044.82,3942.44,102.38,0
19,07TCB-115,3997.18,3908.31,88.87,0
20,07TCB-115,3972.03,3879.89,92.14,0
21,07TCB-115,3887.28,3809.35,77.93,0
22,07TCB-115,4112.18,4031.45,80.73,0
23,07TCB-115,3994.87,3908.24,86.63,0
24,07TCB-115,3535.26,3433.7,101.56,0
1,07VIO-115,1909.66,1924.17,-14.51,0
2,07VIO-115,1849.95,1868.57,-18.62,0
3,07VIO-115,1748.99,1769.56,-20.57,0
4,07VIO-115,1789.63,1814.97,-25.34,0
5,07VIO-115,1791.2,1816.57,-25.37,0
6,07VIO-115,1791.2,1816.57,-25.37,0
7,07VIO-115,1791.82,1814.89,-23.07,0
8,07VIO-115,1796.8,1816.27,-19.47,0
9,07VIO-115,1805.43,1815.51,-10.08,0
10,07VIO-115,1917.82,1926.08,-8.26,0
11,07VIO-115,2010.8,2007.33,3.46,0
12,07VIO-115,2154.98,2147.55,7.43,0
13,07VIO-115,3319.58,3302.61,16.98,0
14,07VIO-115,2218.04,2197.32,20.72,0
15,07VIO-115,2298.35,2275.37,22.98,0
16,07VIO-115,3713.68,3666.19,47.5,0
17,07VIO-115,3894.54,3895.71,-1.17,0
18,07VIO-115,3941.34,3942.44,-1.1,0
19,07VIO-115,3956.29,3908.31,47.98,0
20,07VIO-115,3921.34,3879.89,41.45,0
21,07VIO-115,3867.41,3809.35,58.06,0
22,07VIO-115,4073.61,4031.45,42.16,0
23,07VIO-115,3956.07,3908.24,47.84,0
24,07VIO-115,3447.85,3433.7,14.15,0
