Centro Nacional de Control de Energia
Precios Marginales Locales del MTR (Calculo ExPost) 
Sistema Interconectado Baja California
Reporte diario
Fecha: 12/Junio/2017
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 19/Junio/2017 13:51:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
21,07MEP-230,487.83,486.17,1.66,0
22,07MEP-230,492.63,490.79,1.84,0
23,07MEP-230,486.68,485.04,1.64,0
24,07MEP-230,481.57,480.09,1.49,0
1,07MEP-69,463,461.73,1.27,0
2,07MEP-69,432.21,431.18,1.03,0
3,07MEP-69,432.9,431.86,1.04,0
4,07MEP-69,433.38,432.32,1.06,0
5,07MEP-69,433.89,432.85,1.05,0
6,07MEP-69,435.33,434.27,1.05,0
7,07MEP-69,470.28,468.68,1.6,0
8,07MEP-69,469.16,467.58,1.58,0
9,07MEP-69,470.18,468.39,1.79,0
10,07MEP-69,470.65,468.47,2.18,0
11,07MEP-69,484.41,481.97,2.44,0
12,07MEP-69,506.6,503.98,2.62,0
13,07MEP-69,479.27,476.88,2.38,0
14,07MEP-69,460.54,458.33,2.21,0
15,07MEP-69,454.14,451.75,2.39,0
16,07MEP-69,460.3,457.29,3.01,0
17,07MEP-69,470.1,466.99,3.11,0
18,07MEP-69,498.07,495.07,3.01,0
19,07MEP-69,486.75,484.05,2.7,0
20,07MEP-69,511.32,508.55,2.77,0
21,07MEP-69,488.98,486.17,2.81,0
22,07MEP-69,493.78,490.79,2.99,0
23,07MEP-69,487.77,485.04,2.73,0
24,07MEP-69,482.58,480.09,2.49,0
1,07MND-115,465.61,461.73,3.88,0
2,07MND-115,435.28,431.18,4.1,0
3,07MND-115,435.81,431.86,3.94,0
4,07MND-115,436.14,432.32,3.81,0
5,07MND-115,436.73,432.85,3.88,0
6,07MND-115,438.26,434.27,3.99,0
7,07MND-115,472.26,468.68,3.58,0
8,07MND-115,472.06,467.58,4.48,0
9,07MND-115,473.45,468.39,5.05,0
10,07MND-115,473.62,468.47,5.14,0
11,07MND-115,487.11,481.97,5.14,0
12,07MND-115,509.69,503.98,5.71,0
13,07MND-115,482.29,476.88,5.41,0
14,07MND-115,464.34,458.33,6,0
15,07MND-115,458.06,451.75,6.31,0
16,07MND-115,463.46,457.29,6.17,0
17,07MND-115,472.77,466.99,5.78,0
18,07MND-115,500.85,495.07,5.79,0
19,07MND-115,489.64,484.05,5.59,0
20,07MND-115,514.63,508.55,6.08,0
21,07MND-115,492.44,486.17,6.27,0
22,07MND-115,496.58,490.79,5.8,0
23,07MND-115,489.36,485.04,4.33,0
24,07MND-115,484.06,480.09,3.97,0
1,07MOE-161,451.65,461.73,-10.08,0
2,07MOE-161,421.56,431.18,-9.62,0
3,07MOE-161,421.46,431.86,-10.4,0
4,07MOE-161,421.09,432.32,-11.23,0
5,07MOE-161,420.98,432.85,-11.87,0
6,07MOE-161,421.13,434.27,-13.14,0
7,07MOE-161,456.33,468.68,-12.35,0
8,07MOE-161,451.77,467.58,-15.82,0
9,07MOE-161,452.95,468.39,-15.44,0
10,07MOE-161,452.57,468.47,-15.9,0
11,07MOE-161,466.38,481.97,-15.59,0
12,07MOE-161,488.55,503.98,-15.43,0
13,07MOE-161,463.04,476.88,-13.84,0
14,07MOE-161,444.62,458.33,-13.72,0
15,07MOE-161,440.5,451.75,-11.25,0
16,07MOE-161,449.61,457.29,-7.67,0
17,07MOE-161,460.54,466.99,-6.45,0
18,07MOE-161,487.11,495.07,-7.95,0
19,07MOE-161,475.55,484.05,-8.5,0
20,07MOE-161,498.72,508.55,-9.83,0
21,07MOE-161,476.93,486.17,-9.24,0
22,07MOE-161,482.18,490.79,-8.6,0
23,07MOE-161,476.46,485.04,-8.58,0
24,07MOE-161,472.12,480.09,-7.97,0
1,07MSN-115,464.04,461.73,2.31,0
2,07MSN-115,433.53,431.18,2.36,0
3,07MSN-115,434.13,431.86,2.27,0
4,07MSN-115,434.43,432.32,2.11,0
5,07MSN-115,434.97,432.85,2.12,0
6,07MSN-115,436.46,434.27,2.19,0
7,07MSN-115,470.73,468.68,2.05,0
8,07MSN-115,470.15,467.58,2.56,0
9,07MSN-115,471.26,468.39,2.87,0
10,07MSN-115,471.38,468.47,2.91,0
11,07MSN-115,484.98,481.97,3.01,0
12,07MSN-115,507.36,503.98,3.38,0
13,07MSN-115,480.07,476.88,3.18,0
14,07MSN-115,461.53,458.33,3.19,0
15,07MSN-115,454.65,451.75,2.91,0
16,07MSN-115,460.02,457.29,2.73,0
17,07MSN-115,470,466.99,3.01,0
18,07MSN-115,498.11,495.07,3.05,0
19,07MSN-115,487.26,484.05,3.21,0
20,07MSN-115,512.08,508.55,3.52,0
21,07MSN-115,489.96,486.17,3.79,0
22,07MSN-115,494.37,490.79,3.59,0
23,07MSN-115,487.45,485.04,2.42,0
24,07MSN-115,482.25,480.09,2.17,0
1,07MXC-69,467.63,461.73,5.9,0
2,07MXC-69,436.36,431.18,5.19,0
3,07MXC-69,436.97,431.86,5.11,0
4,07MXC-69,437.37,432.32,5.05,0
5,07MXC-69,437.91,432.85,5.06,0
6,07MXC-69,439.46,434.27,5.19,0
7,07MXC-69,475.12,468.68,6.44,0
8,07MXC-69,474.85,467.58,7.27,0
9,07MXC-69,476.34,468.39,7.95,0
10,07MXC-69,477.13,468.47,8.66,0
11,07MXC-69,491.4,481.97,9.43,0
12,07MXC-69,513.83,503.98,9.85,0
13,07MXC-69,486.13,476.88,9.25,0
14,07MXC-69,467.15,458.33,8.82,0
15,07MXC-69,460.43,451.75,8.68,0
16,07MXC-69,466.44,457.29,9.15,0
17,07MXC-69,476.28,466.99,9.29,0
18,07MXC-69,504.46,495.07,9.39,0
19,07MXC-69,492.92,484.05,8.87,0
20,07MXC-69,517.77,508.55,9.22,0
21,07MXC-69,495.52,486.17,9.35,0
22,07MXC-69,500.11,490.79,9.33,0
23,07MXC-69,493.51,485.04,8.47,0
24,07MXC-69,487.86,480.09,7.77,0
1,07MXI-161,451.42,461.73,-10.31,0
2,07MXI-161,421.42,431.18,-9.76,0
3,07MXI-161,421.37,431.86,-10.49,0
4,07MXI-161,421.09,432.32,-11.24,0
5,07MXI-161,421.03,432.85,-11.81,0
6,07MXI-161,421.23,434.27,-13.04,0
7,07MXI-161,456.34,468.68,-12.34,0
8,07MXI-161,451.68,467.58,-15.9,0
9,07MXI-161,452.7,468.39,-15.69,0
10,07MXI-161,452.15,468.47,-16.32,0
11,07MXI-161,465.78,481.97,-16.19,0
12,07MXI-161,487.78,503.98,-16.21,0
13,07MXI-161,462.2,476.88,-14.68,0
14,07MXI-161,443.69,458.33,-14.64,0
15,07MXI-161,439.52,451.75,-12.23,0
16,07MXI-161,448.53,457.29,-8.76,0
17,07MXI-161,459.42,466.99,-7.57,0
18,07MXI-161,486.05,495.07,-9.02,0
19,07MXI-161,474.57,484.05,-9.48,0
20,07MXI-161,497.74,508.55,-10.82,0
21,07MXI-161,475.89,486.17,-10.29,0
22,07MXI-161,481.09,490.79,-9.7,0
23,07MXI-161,475.46,485.04,-9.58,0
24,07MXI-161,471.37,480.09,-8.72,0
1,07MXI-230,451.13,461.73,-10.6,0
2,07MXI-230,421.18,431.18,-10,0
3,07MXI-230,421.14,431.86,-10.72,0
4,07MXI-230,420.86,432.32,-11.46,0
5,07MXI-230,420.8,432.85,-12.04,0
6,07MXI-230,421.01,434.27,-13.26,0
7,07MXI-230,456.03,468.68,-12.65,0
8,07MXI-230,451.31,467.58,-16.28,0
9,07MXI-230,452.3,468.39,-16.09,0
10,07MXI-230,451.7,468.47,-16.77,0
11,07MXI-230,465.27,481.97,-16.7,0
12,07MXI-230,487.19,503.98,-16.79,0
13,07MXI-230,461.61,476.88,-15.28,0
14,07MXI-230,443.06,458.33,-15.27,0
15,07MXI-230,438.86,451.75,-12.89,0
16,07MXI-230,447.81,457.29,-9.48,0
17,07MXI-230,458.68,466.99,-8.31,0
18,07MXI-230,485.32,495.07,-9.75,0
19,07MXI-230,473.88,484.05,-10.17,0
20,07MXI-230,497.03,508.55,-11.52,0
21,07MXI-230,475.22,486.17,-10.95,0
22,07MXI-230,480.45,490.79,-10.34,0
23,07MXI-230,474.87,485.04,-10.17,0
24,07MXI-230,470.88,480.09,-9.21,0
1,07NEL-69,466.57,461.73,4.84,0
2,07NEL-69,435.39,431.18,4.22,0
3,07NEL-69,436.01,431.86,4.14,0
4,07NEL-69,436.45,432.32,4.13,0
5,07NEL-69,437.03,432.85,4.19,0
6,07NEL-69,438.65,434.27,4.38,0
7,07NEL-69,474.36,468.68,5.68,0
8,07NEL-69,473.84,467.58,6.25,0
9,07NEL-69,475.16,468.39,6.77,0
10,07NEL-69,475.84,468.47,7.37,0
11,07NEL-69,490.08,481.97,8.11,0
12,07NEL-69,512.56,503.98,8.58,0
13,07NEL-69,484.93,476.88,8.04,0
14,07NEL-69,466.08,458.33,7.75,0
15,07NEL-69,459.42,451.75,7.67,0
16,07NEL-69,465.63,457.29,8.34,0
17,07NEL-69,475.47,466.99,8.48,0
18,07NEL-69,503.53,495.07,8.47,0
19,07NEL-69,492.02,484.05,7.97,0
20,07NEL-69,516.86,508.55,8.3,0
21,07NEL-69,494.58,486.17,8.41,0
22,07NEL-69,499.31,490.79,8.52,0
23,07NEL-69,492.77,485.04,7.73,0
24,07NEL-69,487.15,480.09,7.06,0
1,07NZI-161,451.97,461.73,-9.76,0
2,07NZI-161,421.92,431.18,-9.26,0
3,07NZI-161,421.86,431.86,-10,0
4,07NZI-161,421.53,432.32,-10.79,0
5,07NZI-161,421.44,432.85,-11.41,0
6,07NZI-161,421.6,434.27,-12.68,0
7,07NZI-161,456.75,468.68,-11.93,0
8,07NZI-161,452.13,467.58,-15.45,0
9,07NZI-161,453.22,468.39,-15.17,0
10,07NZI-161,452.8,468.47,-15.67,0
11,07NZI-161,466.56,481.97,-15.41,0
12,07NZI-161,488.68,503.98,-15.3,0
13,07NZI-161,463.12,476.88,-13.76,0
14,07NZI-161,444.65,458.33,-13.68,0
15,07NZI-161,440.4,451.75,-11.35,0
16,07NZI-161,449.44,457.29,-7.84,0
17,07NZI-161,460.37,466.99,-6.62,0
18,07NZI-161,486.98,495.07,-8.09,0
19,07NZI-161,475.45,484.05,-8.6,0
20,07NZI-161,498.63,508.55,-9.92,0
21,07NZI-161,476.8,486.17,-9.37,0
22,07NZI-161,482.03,490.79,-8.76,0
23,07NZI-161,476.34,485.04,-8.7,0
24,07NZI-161,472.05,480.09,-8.04,0
1,07ONG-69,470.73,461.73,9,0
2,07ONG-69,440.26,431.18,9.08,0
3,07ONG-69,440.82,431.86,8.96,0
4,07ONG-69,441.2,432.32,8.88,0
5,07ONG-69,442.08,432.85,9.23,0
6,07ONG-69,443.78,434.27,9.51,0
7,07ONG-69,479.19,468.68,10.51,0
8,07ONG-69,480.54,467.58,12.96,0
9,07ONG-69,481.77,468.39,13.38,0
10,07ONG-69,481.95,468.47,13.48,0
11,07ONG-69,496.62,481.97,14.65,0
12,07ONG-69,520.61,503.98,16.63,0
13,07ONG-69,492.36,476.88,15.48,0
14,07ONG-69,473.24,458.33,14.91,0
15,07ONG-69,466.4,451.75,14.65,0
16,07ONG-69,470.33,457.29,13.05,0
17,07ONG-69,480.21,466.99,13.22,0
18,07ONG-69,508.61,495.07,13.55,0
19,07ONG-69,496.78,484.05,12.73,0
20,07ONG-69,522.18,508.55,13.63,0
21,07ONG-69,499.73,486.17,13.56,0
22,07ONG-69,502.96,490.79,12.17,0
23,07ONG-69,494.65,485.04,9.61,0
24,07ONG-69,489,480.09,8.91,0
1,07OZA-230,450.95,461.73,-10.78,0
2,07OZA-230,421.05,431.18,-10.12,0
3,07OZA-230,421.05,431.86,-10.82,0
4,07OZA-230,420.8,432.32,-11.52,0
5,07OZA-230,420.77,432.85,-12.08,0
6,07OZA-230,420.96,434.27,-13.31,0
7,07OZA-230,455.98,468.68,-12.7,0
8,07OZA-230,451.23,467.58,-16.35,0
9,07OZA-230,452.16,468.39,-16.23,0
10,07OZA-230,451.55,468.47,-16.92,0
11,07OZA-230,465.09,481.97,-16.88,0
12,07OZA-230,486.97,503.98,-17.01,0
13,07OZA-230,461.38,476.88,-15.5,0
14,07OZA-230,442.85,458.33,-15.48,0
15,07OZA-230,438.62,451.75,-13.13,0
16,07OZA-230,447.53,457.29,-9.76,0
17,07OZA-230,458.37,466.99,-8.62,0
18,07OZA-230,485,495.07,-10.07,0
19,07OZA-230,473.57,484.05,-10.47,0
20,07OZA-230,496.74,508.55,-11.82,0
21,07OZA-230,474.91,486.17,-11.26,0
22,07OZA-230,480.12,490.79,-10.67,0
23,07OZA-230,474.56,485.04,-10.48,0
24,07OZA-230,470.56,480.09,-9.53,0
1,07PAF-69,463.45,461.73,1.72,0
2,07PAF-69,432.66,431.18,1.49,0
3,07PAF-69,433.34,431.86,1.48,0
4,07PAF-69,433.81,432.32,1.49,0
5,07PAF-69,434.34,432.85,1.49,0
6,07PAF-69,435.82,434.27,1.55,0
7,07PAF-69,470.67,468.68,1.99,0
8,07PAF-69,469.76,467.58,2.18,0
9,07PAF-69,470.76,468.39,2.37,0
10,07PAF-69,471.36,468.47,2.88,0
11,07PAF-69,485.14,481.97,3.17,0
12,07PAF-69,507.35,503.98,3.37,0
13,07PAF-69,480.02,476.88,3.14,0
14,07PAF-69,461.07,458.33,2.74,0
15,07PAF-69,454.72,451.75,2.97,0
16,07PAF-69,460.61,457.29,3.32,0
17,07PAF-69,470.36,466.99,3.37,0
18,07PAF-69,498.42,495.07,3.35,0
19,07PAF-69,487.16,484.05,3.11,0
20,07PAF-69,511.77,508.55,3.22,0
21,07PAF-69,489.45,486.17,3.28,0
22,07PAF-69,494.15,490.79,3.37,0
23,07PAF-69,488.1,485.04,3.06,0
24,07PAF-69,482.9,480.09,2.81,0
1,07PAP-69,463.16,461.73,1.43,0
2,07PAP-69,432.4,431.18,1.22,0
3,07PAP-69,433.08,431.86,1.22,0
4,07PAP-69,433.55,432.32,1.23,0
5,07PAP-69,434.08,432.85,1.24,0
6,07PAP-69,435.54,434.27,1.26,0
7,07PAP-69,470.31,468.68,1.63,0
8,07PAP-69,469.34,467.58,1.76,0
9,07PAP-69,470.32,468.39,1.93,0
10,07PAP-69,470.97,468.47,2.49,0
11,07PAP-69,484.72,481.97,2.75,0
12,07PAP-69,506.92,503.98,2.93,0
13,07PAP-69,479.61,476.88,2.72,0
14,07PAP-69,460.66,458.33,2.32,0
15,07PAP-69,454.33,451.75,2.59,0
16,07PAP-69,460.25,457.29,2.96,0
17,07PAP-69,470,466.99,3.01,0
18,07PAP-69,498.06,495.07,2.99,0
19,07PAP-69,486.8,484.05,2.75,0
20,07PAP-69,511.39,508.55,2.84,0
21,07PAP-69,489.04,486.17,2.87,0
22,07PAP-69,493.75,490.79,2.97,0
23,07PAP-69,487.73,485.04,2.69,0
24,07PAP-69,482.55,480.09,2.46,0
1,07PID-161,452.93,461.73,-8.81,0
2,07PID-161,422.33,431.18,-8.85,0
3,07PID-161,421.99,431.86,-9.87,0
4,07PID-161,421.45,432.32,-10.88,0
5,07PID-161,421.21,432.85,-11.64,0
6,07PID-161,421.24,434.27,-13.03,0
7,07PID-161,456.17,468.68,-12.51,0
8,07PID-161,451.5,467.58,-16.09,0
9,07PID-161,452.83,468.39,-15.56,0
10,07PID-161,452.42,468.47,-16.05,0
11,07PID-161,466.37,481.97,-15.6,0
12,07PID-161,488.69,503.98,-15.29,0
13,07PID-161,463.27,476.88,-13.61,0
14,07PID-161,444.94,458.33,-13.4,0
15,07PID-161,441.05,451.75,-10.7,0
16,07PID-161,450.34,457.29,-6.94,0
17,07PID-161,461.45,466.99,-5.54,0
18,07PID-161,488.18,495.07,-6.88,0
19,07PID-161,476.48,484.05,-7.57,0
20,07PID-161,499.44,508.55,-9.11,0
21,07PID-161,477.81,486.17,-8.36,0
22,07PID-161,483.3,490.79,-7.49,0
23,07PID-161,477.61,485.04,-7.43,0
24,07PID-161,473.26,480.09,-6.83,0
1,07PID-230,452.47,461.73,-9.26,0
2,07PID-230,421.93,431.18,-9.25,0
3,07PID-230,421.61,431.86,-10.25,0
4,07PID-230,421.09,432.32,-11.24,0
5,07PID-230,420.86,432.85,-11.99,0
6,07PID-230,420.91,434.27,-13.36,0
7,07PID-230,455.82,468.68,-12.86,0
8,07PID-230,451.15,467.58,-16.44,0
9,07PID-230,452.46,468.39,-15.93,0
10,07PID-230,452.02,468.47,-16.46,0
11,07PID-230,465.93,481.97,-16.04,0
12,07PID-230,488.2,503.98,-15.78,0
13,07PID-230,462.78,476.88,-14.11,0
14,07PID-230,444.42,458.33,-13.92,0
15,07PID-230,440.52,451.75,-11.23,0
16,07PID-230,449.78,457.29,-7.51,0
17,07PID-230,460.85,466.99,-6.14,0
18,07PID-230,487.56,495.07,-7.51,0
19,07PID-230,475.88,484.05,-8.17,0
20,07PID-230,498.83,508.55,-9.72,0
21,07PID-230,477.21,486.17,-8.96,0
22,07PID-230,482.67,490.79,-8.12,0
23,07PID-230,476.99,485.04,-8.05,0
24,07PID-230,472.71,480.09,-7.38,0
1,07PJZ-115,462.39,461.73,.66,0
2,07PJZ-115,431.8,431.18,.63,0
3,07PJZ-115,432.46,431.86,.6,0
4,07PJZ-115,432.91,432.32,.58,0
5,07PJZ-115,433.45,432.85,.6,0
6,07PJZ-115,434.91,434.27,.64,0
7,07PJZ-115,469.44,468.68,.76,0
8,07PJZ-115,468.52,467.58,.94,0
9,07PJZ-115,469.41,468.39,1.02,0
10,07PJZ-115,469.5,468.47,1.03,0
11,07PJZ-115,483.09,481.97,1.12,0
12,07PJZ-115,505.19,503.98,1.21,0
13,07PJZ-115,477.97,476.88,1.09,0
14,07PJZ-115,458.95,458.33,.61,0
15,07PJZ-115,451.5,451.75,-.25,0
16,07PJZ-115,456.97,457.29,-.31,0
17,07PJZ-115,467.52,466.99,.53,0
18,07PJZ-115,495.6,495.07,.53,0
19,07PJZ-115,485.05,484.05,1,0
20,07PJZ-115,509.62,508.55,1.07,0
21,07PJZ-115,487.34,486.17,1.17,0
22,07PJZ-115,491.95,490.79,1.16,0
23,07PJZ-115,485.42,485.04,.38,0
24,07PJZ-115,480.43,480.09,.35,0
1,07PJZ-230,461.73,461.73,0,0
2,07PJZ-230,431.18,431.18,0,0
3,07PJZ-230,431.86,431.86,0,0
4,07PJZ-230,432.32,432.32,0,0
5,07PJZ-230,432.85,432.85,0,0
6,07PJZ-230,434.27,434.27,0,0
7,07PJZ-230,468.68,468.68,0,0
8,07PJZ-230,467.58,467.58,0,0
9,07PJZ-230,468.39,468.39,0,0
10,07PJZ-230,468.47,468.47,0,0
11,07PJZ-230,481.97,481.97,0,0
12,07PJZ-230,503.98,503.98,0,0
13,07PJZ-230,476.88,476.88,0,0
14,07PJZ-230,458.33,458.33,0,0
15,07PJZ-230,451.75,451.75,0,0
16,07PJZ-230,457.29,457.29,0,0
17,07PJZ-230,466.99,466.99,0,0
18,07PJZ-230,495.07,495.07,0,0
19,07PJZ-230,484.05,484.05,0,0
20,07PJZ-230,508.55,508.55,0,0
21,07PJZ-230,486.17,486.17,0,0
22,07PJZ-230,490.79,490.79,0,0
23,07PJZ-230,485.04,485.04,0,0
24,07PJZ-230,480.09,480.09,0,0
1,07PKD-161,451.88,461.73,-9.86,0
2,07PKD-161,421.8,431.18,-9.37,0
3,07PKD-161,421.75,431.86,-10.12,0
4,07PKD-161,421.42,432.32,-10.9,0
5,07PKD-161,421.34,432.85,-11.51,0
6,07PKD-161,421.51,434.27,-12.76,0
7,07PKD-161,456.66,468.68,-12.02,0
8,07PKD-161,452.04,467.58,-15.55,0
9,07PKD-161,453.12,468.39,-15.27,0
10,07PKD-161,452.64,468.47,-15.83,0
11,07PKD-161,466.36,481.97,-15.61,0
12,07PKD-161,488.44,503.98,-15.55,0
13,07PKD-161,462.88,476.88,-14,0
14,07PKD-161,444.41,458.33,-13.93,0
15,07PKD-161,440.3,451.75,-11.45,0
16,07PKD-161,449.38,457.29,-7.91,0
17,07PKD-161,460.3,466.99,-6.69,0
18,07PKD-161,486.88,495.07,-8.18,0
19,07PKD-161,475.35,484.05,-8.7,0
20,07PKD-161,498.53,508.55,-10.03,0
21,07PKD-161,476.68,486.17,-9.49,0
22,07PKD-161,481.91,490.79,-8.88,0
23,07PKD-161,476.23,485.04,-8.81,0
24,07PKD-161,472.04,480.09,-8.05,0
1,07PNM-115,462.98,461.73,1.24,0
2,07PNM-115,432.32,431.18,1.15,0
3,07PNM-115,432.96,431.86,1.1,0
4,07PNM-115,433.4,432.32,1.07,0
5,07PNM-115,433.95,432.85,1.1,0
6,07PNM-115,435.47,434.27,1.2,0
7,07PNM-115,470.26,468.68,1.58,0
8,07PNM-115,469.48,467.58,1.9,0
9,07PNM-115,470.42,468.39,2.02,0
10,07PNM-115,470.5,468.47,2.03,0
11,07PNM-115,484.18,481.97,2.21,0
12,07PNM-115,506.36,503.98,2.38,0
13,07PNM-115,479.04,476.88,2.15,0
14,07PNM-115,459.96,458.33,1.62,0
15,07PNM-115,452.49,451.75,.74,0
16,07PNM-115,457.89,457.29,.6,0
17,07PNM-115,468.49,466.99,1.5,0
18,07PNM-115,496.58,495.07,1.52,0
19,07PNM-115,486.01,484.05,1.96,0
20,07PNM-115,510.64,508.55,2.09,0
21,07PNM-115,488.43,486.17,2.26,0
22,07PNM-115,493.06,490.79,2.27,0
23,07PNM-115,486.43,485.04,1.4,0
24,07PNM-115,481.35,480.09,1.26,0
1,07PNU-115,463.53,461.73,1.8,0
2,07PNU-115,432.96,431.18,1.78,0
3,07PNU-115,433.57,431.86,1.71,0
4,07PNU-115,433.94,432.32,1.62,0
5,07PNU-115,434.48,432.85,1.64,0
6,07PNU-115,435.96,434.27,1.69,0
7,07PNU-115,470.37,468.68,1.69,0
8,07PNU-115,469.65,467.58,2.06,0
9,07PNU-115,470.67,468.39,2.28,0
10,07PNU-115,470.79,468.47,2.31,0
11,07PNU-115,484.41,481.97,2.44,0
12,07PNU-115,506.67,503.98,2.68,0
13,07PNU-115,479.38,476.88,2.5,0
14,07PNU-115,460.58,458.33,2.24,0
15,07PNU-115,453.44,451.75,1.69,0
16,07PNU-115,458.86,457.29,1.57,0
17,07PNU-115,469.12,466.99,2.13,0
18,07PNU-115,497.23,495.07,2.17,0
19,07PNU-115,486.52,484.05,2.47,0
20,07PNU-115,511.25,508.55,2.7,0
21,07PNU-115,489.1,486.17,2.93,0
22,07PNU-115,493.61,490.79,2.82,0
23,07PNU-115,486.83,485.04,1.79,0
24,07PNU-115,481.69,480.09,1.6,0
1,07POP-115,463.21,461.73,1.48,0
2,07POP-115,432.61,431.18,1.43,0
3,07POP-115,433.24,431.86,1.38,0
4,07POP-115,433.67,432.32,1.34,0
5,07POP-115,434.21,432.85,1.37,0
6,07POP-115,435.67,434.27,1.4,0
7,07POP-115,470.17,468.68,1.49,0
8,07POP-115,469.42,467.58,1.83,0
9,07POP-115,470.42,468.39,2.03,0
10,07POP-115,470.58,468.47,2.1,0
11,07POP-115,484.24,481.97,2.27,0
12,07POP-115,506.42,503.98,2.44,0
13,07POP-115,479.07,476.88,2.19,0
14,07POP-115,460.14,458.33,1.81,0
15,07POP-115,452.85,451.75,1.11,0
16,07POP-115,458.32,457.29,1.04,0
17,07POP-115,468.69,466.99,1.7,0
18,07POP-115,496.76,495.07,1.7,0
19,07POP-115,486.13,484.05,2.08,0
20,07POP-115,510.79,508.55,2.24,0
21,07POP-115,488.58,486.17,2.41,0
22,07POP-115,493.14,490.79,2.35,0
23,07POP-115,486.45,485.04,1.41,0
24,07POP-115,481.36,480.09,1.27,0
1,07RII-69,467.35,461.73,5.62,0
2,07RII-69,436.11,431.18,4.93,0
3,07RII-69,436.71,431.86,4.85,0
4,07RII-69,437.13,432.32,4.8,0
5,07RII-69,437.68,432.85,4.83,0
6,07RII-69,439.25,434.27,4.97,0
7,07RII-69,474.88,468.68,6.2,0
8,07RII-69,474.59,467.58,7.01,0
9,07RII-69,476.09,468.39,7.7,0
10,07RII-69,476.88,468.47,8.4,0
11,07RII-69,491.11,481.97,9.14,0
12,07RII-69,513.55,503.98,9.57,0
13,07RII-69,485.87,476.88,8.98,0
14,07RII-69,466.95,458.33,8.61,0
15,07RII-69,460.22,451.75,8.47,0
16,07RII-69,466.24,457.29,8.96,0
17,07RII-69,476.1,466.99,9.11,0
18,07RII-69,504.24,495.07,9.18,0
19,07RII-69,492.7,484.05,8.65,0
20,07RII-69,517.52,508.55,8.97,0
21,07RII-69,495.25,486.17,9.08,0
22,07RII-69,499.87,490.79,9.08,0
23,07RII-69,493.28,485.04,8.25,0
24,07RII-69,487.65,480.09,7.56,0
1,07RIN-161,451.47,461.73,-10.26,0
2,07RIN-161,421.51,431.18,-9.67,0
3,07RIN-161,421.49,431.86,-10.38,0
4,07RIN-161,421.23,432.32,-11.1,0
5,07RIN-161,421.19,432.85,-11.66,0
6,07RIN-161,421.37,434.27,-12.9,0
7,07RIN-161,456.44,468.68,-12.24,0
8,07RIN-161,451.75,467.58,-15.83,0
9,07RIN-161,452.73,468.39,-15.66,0
10,07RIN-161,452.18,468.47,-16.3,0
11,07RIN-161,465.79,481.97,-16.18,0
12,07RIN-161,487.75,503.98,-16.23,0
13,07RIN-161,462.16,476.88,-14.72,0
14,07RIN-161,443.65,458.33,-14.68,0
15,07RIN-161,439.45,451.75,-12.3,0
16,07RIN-161,448.4,457.29,-8.89,0
17,07RIN-161,459.28,466.99,-7.71,0
18,07RIN-161,485.94,495.07,-9.13,0
19,07RIN-161,474.47,484.05,-9.58,0
20,07RIN-161,497.62,508.55,-10.93,0
21,07RIN-161,475.74,486.17,-10.43,0
22,07RIN-161,480.93,490.79,-9.86,0
23,07RIN-161,475.32,485.04,-9.72,0
24,07RIN-161,471.25,480.09,-8.84,0
1,07ROA-230,449.83,461.73,-11.9,0
2,07ROA-230,420.22,431.18,-10.96,0
3,07ROA-230,420.36,431.86,-11.51,0
4,07ROA-230,420.26,432.32,-12.07,0
5,07ROA-230,420.31,432.85,-12.54,0
6,07ROA-230,420.53,434.27,-13.74,0
7,07ROA-230,455.47,468.68,-13.21,0
8,07ROA-230,450.63,467.58,-16.96,0
9,07ROA-230,451.31,468.39,-17.08,0
10,07ROA-230,450.61,468.47,-17.86,0
11,07ROA-230,463.96,481.97,-18.01,0
12,07ROA-230,485.59,503.98,-18.39,0
13,07ROA-230,459.96,476.88,-16.93,0
14,07ROA-230,441.39,458.33,-16.94,0
15,07ROA-230,436.99,451.75,-14.76,0
16,07ROA-230,445.69,457.29,-11.59,0
17,07ROA-230,456.4,466.99,-10.59,0
18,07ROA-230,482.92,495.07,-12.14,0
19,07ROA-230,471.63,484.05,-12.42,0
20,07ROA-230,494.84,508.55,-13.71,0
21,07ROA-230,473.02,486.17,-13.15,0
22,07ROA-230,478.15,490.79,-12.64,0
23,07ROA-230,472.72,485.04,-12.32,0
24,07ROA-230,468.82,480.09,-11.27,0
1,07RSI-69,463.32,461.73,1.59,0
2,07RSI-69,432.49,431.18,1.31,0
3,07RSI-69,433.15,431.86,1.29,0
4,07RSI-69,433.61,432.32,1.28,0
5,07RSI-69,434.13,432.85,1.28,0
6,07RSI-69,435.57,434.27,1.3,0
7,07RSI-69,470.69,468.68,2.01,0
8,07RSI-69,469.52,467.58,1.94,0
9,07RSI-69,470.54,468.39,2.15,0
10,07RSI-69,471.01,468.47,2.53,0
11,07RSI-69,484.86,481.97,2.89,0
12,07RSI-69,507.07,503.98,3.09,0
13,07RSI-69,479.73,476.88,2.85,0
14,07RSI-69,460.99,458.33,2.65,0
15,07RSI-69,454.64,451.75,2.89,0
