Precios marginales locales del MTR (Calculo ExPost) 
Sistema Interconectado Nacional
Reporte diario
Fecha: 27/Enero/2017
Archivo descargado desde el Sitio Web del Mercado Electrico Mayorista creado el 02/Febrero/2017 18:24:02 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
13,02MGS-115,891.22,896.83,-1.68,-3.94
14,02MGS-115,1365.5,1405.78,-10.83,-29.45
15,02MGS-115,1422.7,1453.84,-.11,-31.03
16,02MGS-115,1715.17,1756.13,-1.62,-39.34
17,02MGS-115,1853.32,1887.01,3.74,-37.44
18,02MGS-115,1549,1574.13,16.29,-41.41
19,02MGS-115,1236.21,1227.5,28.72,-20.01
20,02MGS-115,1546.74,1554.86,27.98,-36.1
21,02MGS-115,1393.85,1405.33,18.45,-29.94
22,02MGS-115,1002.31,1005.85,12.91,-16.46
23,02MGS-115,825.94,825.32,5.73,-5.11
24,02MGS-115,723.54,727.74,-4.2,0
1,02MHT-115,701.71,674.62,30.02,-2.92
2,02MHT-115,648.81,625.16,24.48,-.83
3,02MHT-115,637.91,619.15,19.46,-.7
4,02MHT-115,618.47,599.94,18.54,0
5,02MHT-115,624.46,604.43,20.03,0
6,02MHT-115,631.35,607.28,24.13,-.05
7,02MHT-115,716.1,682.95,35.97,-2.82
8,02MHT-115,836.49,793.53,45.02,-2.05
9,02MHT-115,903.1,862.36,44.14,-3.4
10,02MHT-115,964.45,919.55,49.66,-4.76
11,02MHT-115,1292.29,1249,62.43,-19.13
12,02MHT-115,1423.14,1406.82,37.8,-21.48
13,02MHT-115,940.34,896.83,46.08,-2.57
14,02MHT-115,1462.06,1405.78,75.51,-19.24
15,02MHT-115,1545.4,1453.84,111.76,-20.2
16,02MHT-115,1887.19,1756.13,157.09,-26.02
17,02MHT-115,2043.16,1887.01,181.24,-25.09
18,02MHT-115,1723.19,1574.13,176.26,-27.19
19,02MHT-115,1380.4,1227.5,166.03,-13.13
20,02MHT-115,1761.37,1554.86,229.85,-23.35
21,02MHT-115,1562.79,1405.33,176.82,-19.36
22,02MHT-115,1104.38,1005.85,109.33,-10.8
23,02MHT-115,899.66,825.32,77.69,-3.35
24,02MHT-115,783.07,727.74,55.33,0
1,02MID-400,682.16,674.62,10.61,-3.07
2,02MID-400,633.23,625.16,8.94,-.87
3,02MID-400,622.62,619.15,4.21,-.73
4,02MID-400,605.2,599.94,5.27,0
5,02MID-400,610.25,604.43,5.82,0
6,02MID-400,615.3,607.28,8.08,-.06
7,02MID-400,694.49,682.95,14.49,-2.95
8,02MID-400,812.26,793.53,20.88,-2.15
9,02MID-400,875.88,862.36,17.08,-3.56
10,02MID-400,935.63,919.55,21.07,-4.99
11,02MID-400,1254.11,1249,25.14,-20.03
12,02MID-400,1406.22,1406.82,20.51,-21.1
13,02MID-400,905.93,896.83,11.78,-2.69
14,02MID-400,1410.93,1405.78,25.25,-20.1
15,02MID-400,1508.04,1453.84,75.32,-21.12
16,02MID-400,1850.67,1756.13,121.69,-27.15
17,02MID-400,1981.95,1887.01,121.04,-26.1
18,02MID-400,1670.46,1574.13,124.76,-28.43
19,02MID-400,1330.2,1227.5,116.43,-13.73
20,02MID-400,1678.35,1554.86,147.9,-24.41
21,02MID-400,1492.11,1405.33,107.02,-20.24
22,02MID-400,1059.82,1005.85,65.26,-11.29
23,02MID-400,868.01,825.32,46.2,-3.5
24,02MID-400,757.85,727.74,30.12,0
1,02MIP-115,715.52,674.62,42.07,-1.16
2,02MIP-115,662.46,625.16,37.64,-.33
3,02MIP-115,652.89,619.15,34.02,-.28
4,02MIP-115,630.44,599.94,30.5,0
5,02MIP-115,641.99,604.43,37.56,0
6,02MIP-115,646.78,607.28,39.52,-.02
7,02MIP-115,724.24,682.95,42.44,-1.15
8,02MIP-115,848.75,793.53,56.06,-.84
9,02MIP-115,919.03,862.36,58.06,-1.39
10,02MIP-115,971.09,919.55,53.48,-1.95
11,02MIP-115,1294.21,1249,53.04,-7.83
12,02MIP-115,1474.95,1406.82,76.21,-8.09
13,02MIP-115,944.07,896.83,48.33,-1.09
14,02MIP-115,1462.42,1405.78,64.86,-8.22
15,02MIP-115,1515.11,1453.84,69.86,-8.59
16,02MIP-115,1870.18,1756.13,125.69,-11.63
17,02MIP-115,2021.65,1887.01,146.74,-12.1
18,02MIP-115,1683.97,1574.13,121.47,-11.63
19,02MIP-115,1312.77,1227.5,90.87,-5.6
20,02MIP-115,1665.79,1554.86,120.93,-10
21,02MIP-115,1505.93,1405.33,108.88,-8.28
22,02MIP-115,1073.93,1005.85,72.68,-4.6
23,02MIP-115,884.07,825.32,60.16,-1.4
24,02MIP-115,782.24,727.74,54.5,0
1,02MIS-69,646.45,674.62,-24.1,-4.07
2,02MIS-69,599.65,625.16,-24.36,-1.15
3,02MIS-69,591.54,619.15,-26.64,-.97
4,02MIS-69,574.02,599.94,-25.92,0
5,02MIS-69,579.16,604.43,-25.27,0
6,02MIS-69,581.45,607.28,-25.74,-.08
7,02MIS-69,654.05,682.95,-24.69,-4.22
8,02MIS-69,766.34,793.53,-24.12,-3.07
9,02MIS-69,830.95,862.36,-26.33,-5.08
10,02MIS-69,886.25,919.55,-26.18,-7.12
11,02MIS-69,1181.14,1249,-39.25,-28.61
12,02MIS-69,1343.08,1406.82,-34.71,-29.03
13,02MIS-69,876.33,896.83,-16.81,-3.7
14,02MIS-69,1345.98,1405.78,-32.14,-27.67
15,02MIS-69,1402.24,1453.84,-22.43,-29.17
16,02MIS-69,1688.11,1756.13,-31.09,-36.93
17,02MIS-69,1824.13,1887.01,-27.69,-35.19
18,02MIS-69,1524.72,1574.13,-10.56,-38.84
19,02MIS-69,1214.96,1227.5,6.23,-18.77
20,02MIS-69,1516.81,1554.86,-3.61,-34.43
21,02MIS-69,1367.63,1405.33,-9.15,-28.56
22,02MIS-69,986.12,1005.85,-4.29,-15.44
23,02MIS-69,811.52,825.32,-9.01,-4.79
24,02MIS-69,708.76,727.74,-18.97,0
1,02MIU-115,688.42,674.62,16.87,-3.07
2,02MIU-115,638.73,625.16,14.44,-.87
3,02MIU-115,627.94,619.15,9.53,-.73
4,02MIU-115,610.22,599.94,10.28,0
5,02MIU-115,615.22,604.43,10.79,0
6,02MIU-115,620.28,607.28,13.05,-.06
7,02MIU-115,700.07,682.95,20.07,-2.96
8,02MIU-115,818.38,793.53,27,-2.15
9,02MIU-115,882.62,862.36,23.82,-3.56
10,02MIU-115,943.12,919.55,28.56,-4.99
11,02MIU-115,1264.65,1249,35.69,-20.04
12,02MIU-115,1418.44,1406.82,32.73,-21.11
13,02MIU-115,913.99,896.83,19.84,-2.69
14,02MIU-115,1422.94,1405.78,37.27,-20.11
15,02MIU-115,1519.47,1453.84,86.76,-21.13
16,02MIU-115,1864.04,1756.13,135.08,-27.16
17,02MIU-115,1997.18,1887.01,136.28,-26.11
18,02MIU-115,1682.13,1574.13,136.44,-28.44
19,02MIU-115,1340.19,1227.5,126.42,-13.74
20,02MIU-115,1691.94,1554.86,161.5,-24.42
21,02MIU-115,1505.02,1405.33,119.94,-20.25
22,02MIU-115,1068.28,1005.85,73.72,-11.3
23,02MIU-115,874.66,825.32,52.84,-3.5
24,02MIU-115,763.62,727.74,35.89,0
1,02MLN-115,773.58,674.62,100.61,-1.65
2,02MLN-115,713.13,625.16,88.44,-.47
3,02MLN-115,700.74,619.15,81.99,-.39
4,02MLN-115,676.58,599.94,76.64,0
5,02MLN-115,686.82,604.43,82.39,0
6,02MLN-115,693.15,607.28,85.9,-.03
7,02MLN-115,782.71,682.95,101.37,-1.61
8,02MLN-115,913.71,793.53,121.35,-1.17
9,02MLN-115,986.26,862.36,125.84,-1.94
10,02MLN-115,1036.87,919.55,120.05,-2.73
11,02MLN-115,1377.13,1249,139.08,-10.95
12,02MLN-115,1679.56,1406.82,280.77,-8.03
13,02MLN-115,1020.31,896.83,124.98,-1.5
14,02MLN-115,1589.92,1405.78,195.41,-11.27
15,02MLN-115,1655.92,1453.84,213.88,-11.8
16,02MLN-115,2033.8,1756.13,293.28,-15.61
17,02MLN-115,2194.04,1887.01,322.72,-15.69
18,02MLN-115,1830.57,1574.13,272.38,-15.93
19,02MLN-115,1449.8,1227.5,229.98,-7.68
20,02MLN-115,1882.14,1554.86,340.97,-13.69
21,02MLN-115,1688.99,1405.33,295,-11.35
22,02MLN-115,1194.64,1005.85,195.1,-6.32
23,02MLN-115,973.34,825.32,149.96,-1.94
24,02MLN-115,851.92,727.74,124.18,0
1,02MLU-115,708.12,674.62,35.1,-1.6
2,02MLU-115,655.53,625.16,30.82,-.45
3,02MLU-115,646.32,619.15,27.56,-.38
4,02MLU-115,624.86,599.94,24.92,0
5,02MLU-115,638.79,604.43,34.35,0
6,02MLU-115,643.92,607.28,36.68,-.03
7,02MLU-115,718.49,682.95,37.12,-1.58
8,02MLU-115,846.85,793.53,54.47,-1.15
9,02MLU-115,918.1,862.36,57.65,-1.9
10,02MLU-115,966.96,919.55,50.07,-2.67
11,02MLU-115,1280.69,1249,42.4,-10.71
12,02MLU-115,1454.7,1406.82,59.1,-11.22
13,02MLU-115,935.55,896.83,40.18,-1.47
14,02MLU-115,1447.64,1405.78,52.88,-11.03
15,02MLU-115,1504.31,1453.84,62.04,-11.57
16,02MLU-115,1868.6,1756.13,127.76,-15.29
17,02MLU-115,2019.42,1887.01,147.77,-15.36
18,02MLU-115,1684.99,1574.13,126.47,-15.61
19,02MLU-115,1309.21,1227.5,89.24,-7.53
20,02MLU-115,1655.74,1554.86,114.29,-13.41
21,02MLU-115,1492.14,1405.33,97.93,-11.11
22,02MLU-115,1063.37,1005.85,63.71,-6.19
23,02MLU-115,880.2,825.32,56.78,-1.9
24,02MLU-115,776.26,727.74,48.52,0
1,02MMT-400,684.02,674.62,12.47,-3.07
2,02MMT-400,635.07,625.16,10.78,-.87
3,02MMT-400,624.13,619.15,5.72,-.73
4,02MMT-400,606.91,599.94,6.98,0
5,02MMT-400,611.88,604.43,7.45,0
6,02MMT-400,616.8,607.28,9.58,-.06
7,02MMT-400,696.54,682.95,16.54,-2.95
8,02MMT-400,814.42,793.53,23.04,-2.14
9,02MMT-400,877.24,862.36,18.44,-3.55
10,02MMT-400,937.73,919.55,23.17,-4.98
11,02MMT-400,1257.75,1249,28.76,-20.01
12,02MMT-400,1407.22,1406.82,21.49,-21.09
13,02MMT-400,903.09,896.83,8.94,-2.68
14,02MMT-400,1408.06,1405.78,22.37,-20.09
15,02MMT-400,1510.72,1453.84,77.99,-21.1
16,02MMT-400,1857.25,1756.13,128.25,-27.13
17,02MMT-400,1996.53,1887.01,135.6,-26.08
18,02MMT-400,1684.8,1574.13,139.08,-28.41
19,02MMT-400,1343.74,1227.5,129.96,-13.72
20,02MMT-400,1695.01,1554.86,164.55,-24.39
21,02MMT-400,1504.28,1405.33,119.18,-20.23
22,02MMT-400,1067.52,1005.85,72.95,-11.28
23,02MMT-400,873.21,825.32,51.39,-3.5
24,02MMT-400,760.97,727.74,33.24,0
1,02MOA-115,678.79,674.62,7.12,-2.95
2,02MOA-115,629,625.16,4.68,-.83
3,02MOA-115,620.35,619.15,1.91,-.7
4,02MOA-115,601.73,599.94,1.8,0
5,02MOA-115,607.31,604.43,2.87,0
6,02MOA-115,612.97,607.28,5.74,-.05
7,02MOA-115,690.47,682.95,10.38,-2.87
8,02MOA-115,806.05,793.53,14.61,-2.08
9,02MOA-115,874.26,862.36,15.36,-3.45
10,02MOA-115,932.3,919.55,17.59,-4.84
11,02MOA-115,1249.19,1249,19.63,-19.43
12,02MOA-115,1406.8,1406.82,20.32,-20.33
13,02MOA-115,911.59,896.83,17.36,-2.6
14,02MOA-115,1406.36,1405.78,20.07,-19.49
15,02MOA-115,1468.82,1453.84,35.4,-20.42
16,02MOA-115,1777.44,1756.13,47.64,-26.32
17,02MOA-115,1919.72,1887.01,58.01,-25.31
18,02MOA-115,1607.42,1574.13,60.84,-27.55
19,02MOA-115,1276.95,1227.5,62.75,-13.31
20,02MOA-115,1610.47,1554.86,79.33,-23.72
21,02MOA-115,1447.97,1405.33,62.31,-19.67
22,02MOA-115,1032.84,1005.85,37.94,-10.95
23,02MOA-115,849.67,825.32,27.75,-3.39
24,02MOA-115,747.07,727.74,19.34,0
1,02MOZ-115,713.15,674.62,39.67,-1.13
2,02MOZ-115,660.47,625.16,35.63,-.32
3,02MOZ-115,651.01,619.15,32.13,-.27
4,02MOZ-115,628.59,599.94,28.66,0
5,02MOZ-115,639.84,604.43,35.41,0
6,02MOZ-115,644.66,607.28,37.4,-.02
7,02MOZ-115,722.15,682.95,40.33,-1.13
8,02MOZ-115,845.66,793.53,52.95,-.82
9,02MOZ-115,915.27,862.36,54.27,-1.36
10,02MOZ-115,967,919.55,49.36,-1.9
11,02MOZ-115,1288.88,1249,47.52,-7.64
12,02MOZ-115,1467.41,1406.82,68.45,-7.85
13,02MOZ-115,939.41,896.83,43.64,-1.06
14,02MOZ-115,1455.02,1405.78,57.24,-8
15,02MOZ-115,1507.43,1453.84,61.97,-8.38
16,02MOZ-115,1859.36,1756.13,114.6,-11.37
17,02MOZ-115,2010.29,1887.01,135.14,-11.87
18,02MOZ-115,1674.35,1574.13,111.57,-11.34
19,02MOZ-115,1305.3,1227.5,83.27,-5.46
20,02MOZ-115,1656.16,1554.86,111.06,-9.76
21,02MOZ-115,1497.3,1405.33,100.06,-8.08
22,02MOZ-115,1068.08,1005.85,66.72,-4.49
23,02MOZ-115,879.76,825.32,55.81,-1.37
24,02MOZ-115,779.13,727.74,51.39,0
1,02MPE-115,682.59,674.62,11.04,-3.07
2,02MPE-115,634.06,625.16,9.77,-.87
3,02MPE-115,623.16,619.15,4.75,-.73
4,02MPE-115,606.16,599.94,6.22,0
5,02MPE-115,611.09,604.43,6.66,0
6,02MPE-115,615.99,607.28,8.77,-.06
7,02MPE-115,695.45,682.95,15.44,-2.95
8,02MPE-115,813.24,793.53,21.86,-2.14
9,02MPE-115,875.77,862.36,16.96,-3.55
10,02MPE-115,936.05,919.55,21.48,-4.98
11,02MPE-115,1255.23,1249,26.24,-20.01
12,02MPE-115,1403.35,1406.82,17.62,-21.09
13,02MPE-115,903.41,896.83,9.27,-2.68
14,02MPE-115,1407.65,1405.78,21.96,-20.09
15,02MPE-115,1507.29,1453.84,74.56,-21.11
16,02MPE-115,1852.81,1756.13,123.82,-27.13
17,02MPE-115,1989.89,1887.01,128.96,-26.08
18,02MPE-115,1678.49,1574.13,132.76,-28.41
19,02MPE-115,1336.64,1227.5,122.86,-13.72
20,02MPE-115,1686.61,1554.86,156.15,-24.39
21,02MPE-115,1497.92,1405.33,112.82,-20.23
22,02MPE-115,1063.83,1005.85,69.27,-11.28
23,02MPE-115,870.72,825.32,48.9,-3.5
24,02MPE-115,759.08,727.74,31.35,0
1,02MPH-115,682.67,674.62,11.4,-3.34
2,02MPH-115,632.24,625.16,8.03,-.94
3,02MPH-115,623.02,619.15,4.67,-.8
4,02MPH-115,606.16,599.94,6.22,0
5,02MPH-115,611.85,604.43,7.41,0
6,02MPH-115,617.18,607.28,9.96,-.06
7,02MPH-115,694.69,682.95,14.98,-3.25
8,02MPH-115,809.99,793.53,18.83,-2.36
9,02MPH-115,878.62,862.36,20.18,-3.91
10,02MPH-115,938.1,919.55,24.04,-5.49
11,02MPH-115,1255.28,1249,28.34,-22.05
12,02MPH-115,1412.01,1406.82,28.33,-23.14
13,02MPH-115,913.44,896.83,19.55,-2.95
14,02MPH-115,1408.98,1405.78,25.27,-22.08
15,02MPH-115,1482.39,1453.84,51.75,-23.2
16,02MPH-115,1804.85,1756.13,78.48,-29.76
17,02MPH-115,1950.05,1887.01,91.56,-28.52
18,02MPH-115,1636.27,1574.13,93.34,-31.2
19,02MPH-115,1303.71,1227.5,91.28,-15.07
20,02MPH-115,1634.41,1554.86,106.33,-26.78
21,02MPH-115,1462.09,1405.33,78.96,-22.21
22,02MPH-115,1040.68,1005.85,47.22,-12.4
23,02MPH-115,855.12,825.32,33.65,-3.85
24,02MPH-115,751.68,727.74,23.95,0
1,02MPR-115,697.97,674.62,26.43,-3.07
2,02MPR-115,647.22,625.16,22.93,-.87
3,02MPR-115,635.38,619.15,16.96,-.73
4,02MPR-115,617,599.94,17.07,0
5,02MPR-115,621.6,604.43,17.17,0
6,02MPR-115,626.44,607.28,19.22,-.06
7,02MPR-115,707.24,682.95,27.24,-2.95
8,02MPR-115,825.97,793.53,34.59,-2.14
9,02MPR-115,886.64,862.36,27.84,-3.55
10,02MPR-115,948.9,919.55,34.33,-4.98
11,02MPR-115,1273.95,1249,44.97,-20.02
12,02MPR-115,1426.48,1406.82,40.75,-21.09
13,02MPR-115,917.97,896.83,23.82,-2.68
14,02MPR-115,1433.48,1405.78,47.79,-20.09
15,02MPR-115,1536.85,1453.84,104.12,-21.11
16,02MPR-115,1894.74,1756.13,165.75,-27.13
17,02MPR-115,2033.53,1887.01,172.6,-26.08
18,02MPR-115,1715.49,1574.13,169.77,-28.41
19,02MPR-115,1373.51,1227.5,159.73,-13.72
20,02MPR-115,1737.18,1554.86,206.72,-24.39
21,02MPR-115,1543.25,1405.33,158.15,-20.23
22,02MPR-115,1096.21,1005.85,101.64,-11.29
23,02MPR-115,896.09,825.32,74.27,-3.5
24,02MPR-115,779.76,727.74,52.02,0
1,02MPS-115,682.58,674.62,11.03,-3.07
2,02MPS-115,634.05,625.16,9.76,-.87
3,02MPS-115,623.16,619.15,4.74,-.73
4,02MPS-115,606.15,599.94,6.22,0
5,02MPS-115,611.08,604.43,6.65,0
6,02MPS-115,615.98,607.28,8.76,-.06
7,02MPS-115,695.43,682.95,15.43,-2.95
8,02MPS-115,813.23,793.53,21.85,-2.14
9,02MPS-115,875.76,862.36,16.95,-3.55
10,02MPS-115,936.03,919.55,21.47,-4.98
11,02MPS-115,1255.21,1249,26.23,-20.01
12,02MPS-115,1403.33,1406.82,17.6,-21.09
13,02MPS-115,903.4,896.83,9.26,-2.68
14,02MPS-115,1407.63,1405.78,21.94,-20.09
15,02MPS-115,1507.28,1453.84,74.54,-21.11
16,02MPS-115,1852.79,1756.13,123.8,-27.13
17,02MPS-115,1989.86,1887.01,128.93,-26.08
18,02MPS-115,1678.47,1574.13,132.74,-28.41
19,02MPS-115,1336.62,1227.5,122.84,-13.72
20,02MPS-115,1686.58,1554.86,156.12,-24.39
21,02MPS-115,1497.89,1405.33,112.79,-20.23
22,02MPS-115,1063.82,1005.85,69.25,-11.28
23,02MPS-115,870.7,825.32,48.88,-3.5
24,02MPS-115,759.07,727.74,31.34,0
1,02MPS-400,682.58,674.62,11.03,-3.07
2,02MPS-400,634.05,625.16,9.76,-.87
3,02MPS-400,623.16,619.15,4.74,-.73
4,02MPS-400,606.15,599.94,6.22,0
5,02MPS-400,611.08,604.43,6.65,0
6,02MPS-400,615.98,607.28,8.76,-.06
7,02MPS-400,695.43,682.95,15.43,-2.95
8,02MPS-400,813.23,793.53,21.85,-2.14
9,02MPS-400,875.76,862.36,16.95,-3.55
10,02MPS-400,936.03,919.55,21.47,-4.98
11,02MPS-400,1255.21,1249,26.23,-20.01
12,02MPS-400,1403.33,1406.82,17.6,-21.09
13,02MPS-400,903.4,896.83,9.26,-2.68
14,02MPS-400,1407.63,1405.78,21.94,-20.09
15,02MPS-400,1507.28,1453.84,74.54,-21.11
16,02MPS-400,1852.79,1756.13,123.8,-27.13
17,02MPS-400,1989.86,1887.01,128.93,-26.08
18,02MPS-400,1678.47,1574.13,132.74,-28.41
19,02MPS-400,1336.62,1227.5,122.84,-13.72
20,02MPS-400,1686.58,1554.86,156.12,-24.39
21,02MPS-400,1497.89,1405.33,112.79,-20.23
22,02MPS-400,1063.82,1005.85,69.25,-11.28
23,02MPS-400,870.7,825.32,48.88,-3.5
24,02MPS-400,759.07,727.74,31.34,0
1,02MRA-115,713.85,674.62,40.36,-1.13
2,02MRA-115,661.1,625.16,36.26,-.32
3,02MRA-115,651.64,619.15,32.76,-.27
4,02MRA-115,629.15,599.94,29.22,0
5,02MRA-115,640.33,604.43,35.9,0
6,02MRA-115,645.19,607.28,37.94,-.02
7,02MRA-115,722.84,682.95,41.01,-1.12
8,02MRA-115,846.41,793.53,53.7,-.81
9,02MRA-115,916.18,862.36,55.17,-1.35
10,02MRA-115,968.36,919.55,50.7,-1.89
11,02MRA-115,1291.11,1249,49.7,-7.59
12,02MRA-115,1469.48,1406.82,70.46,-7.79
13,02MRA-115,940.79,896.83,45.01,-1.06
14,02MRA-115,1456.92,1405.78,59.07,-7.94
15,02MRA-115,1509.65,1453.84,64.14,-8.32
16,02MRA-115,1861.72,1756.13,116.89,-11.3
17,02MRA-115,2012.72,1887.01,137.52,-11.8
18,02MRA-115,1676.27,1574.13,113.41,-11.27
19,02MRA-115,1306.72,1227.5,84.64,-5.43
20,02MRA-115,1657.92,1554.86,112.75,-9.69
21,02MRA-115,1498.67,1405.33,101.37,-8.03
22,02MRA-115,1068.99,1005.85,67.6,-4.46
23,02MRA-115,880.51,825.32,56.55,-1.36
24,02MRA-115,779.88,727.74,52.14,0
1,02MRO-115,640.93,674.62,-30.63,-3.05
2,02MRO-115,595.03,625.16,-29.27,-.86
3,02MRO-115,585.05,619.15,-33.37,-.73
4,02MRO-115,567.26,599.94,-32.68,0
5,02MRO-115,571.82,604.43,-32.62,0
6,02MRO-115,575.75,607.28,-31.48,-.06
7,02MRO-115,650.75,682.95,-29.26,-2.94
8,02MRO-115,761.37,793.53,-30.02,-2.14
9,02MRO-115,819.26,862.36,-39.56,-3.54
10,02MRO-115,875.52,919.55,-39.07,-4.96
11,02MRO-115,1170.36,1249,-58.71,-19.93
12,02MRO-115,1311.03,1406.82,-74.68,-21.11
13,02MRO-115,849.03,896.83,-45.13,-2.67
14,02MRO-115,1326.52,1405.78,-59.26,-20.01
15,02MRO-115,1419.45,1453.84,-13.37,-21.02
16,02MRO-115,1747.85,1756.13,18.75,-27.03
17,02MRO-115,1901.92,1887.01,40.89,-25.99
18,02MRO-115,1622.31,1574.13,76.47,-28.29
19,02MRO-115,1291.29,1227.5,77.45,-13.66
20,02MRO-115,1622.14,1554.86,91.58,-24.29
21,02MRO-115,1422.65,1405.33,37.47,-20.15
22,02MRO-115,1006.69,1005.85,12.07,-11.24
23,02MRO-115,826.8,825.32,4.96,-3.48
24,02MRO-115,724.66,727.74,-3.08,0
1,02MSD-115,665.21,674.62,-5.07,-4.34
2,02MSD-115,617.24,625.16,-6.69,-1.23
3,02MSD-115,609.1,619.15,-9.02,-1.04
4,02MSD-115,591.19,599.94,-8.75,0
5,02MSD-115,596.17,604.43,-8.26,0
6,02MSD-115,599.87,607.28,-7.33,-.09
7,02MSD-115,674.47,682.95,-4.03,-4.46
8,02MSD-115,788.87,793.53,-1.42,-3.24
9,02MSD-115,855.66,862.36,-1.33,-5.36
10,02MSD-115,911.97,919.55,-.06,-7.52
11,02MSD-115,1215.32,1249,-3.46,-30.22
12,02MSD-115,1377.14,1406.82,1.28,-30.96
13,02MSD-115,898.38,896.83,5.5,-3.95
14,02MSD-115,1377.17,1405.78,.91,-29.53
15,02MSD-115,1433.66,1453.84,10.93,-31.11
16,02MSD-115,1726.99,1756.13,10.28,-39.42
17,02MSD-115,1867.2,1887.01,17.7,-37.51
18,02MSD-115,1562.01,1574.13,29.37,-41.5
19,02MSD-115,1248.9,1227.5,41.45,-20.05
20,02MSD-115,1566.67,1554.86,48.12,-36.32
21,02MSD-115,1412.53,1405.33,37.32,-30.12
22,02MSD-115,1013.52,1005.85,24.16,-16.49
23,02MSD-115,833.95,825.32,13.76,-5.12
24,02MSD-115,731.27,727.74,3.53,0
1,02MTL-115,711.45,674.62,38.32,-1.49
2,02MTL-115,658.36,625.16,33.62,-.42
3,02MTL-115,648.8,619.15,30,-.36
4,02MTL-115,627.03,599.94,27.1,0
5,02MTL-115,640.23,604.43,35.8,0
6,02MTL-115,645.53,607.28,38.28,-.03
7,02MTL-115,722.26,682.95,40.78,-1.47
8,02MTL-115,851.31,793.53,58.85,-1.07
9,02MTL-115,921.87,862.36,61.29,-1.78
10,02MTL-115,970.49,919.55,53.43,-2.49
11,02MTL-115,1287.5,1249,48.5,-10
12,02MTL-115,1463.42,1406.82,67.05,-10.45
13,02MTL-115,940.87,896.83,45.41,-1.38
14,02MTL-115,1455.05,1405.78,59.6,-10.33
15,02MTL-115,1511.34,1453.84,68.33,-10.83
16,02MTL-115,1872.33,1756.13,130.58,-14.38
17,02MTL-115,2025.07,1887.01,152.61,-14.55
18,02MTL-115,1688.62,1574.13,129.11,-14.62
19,02MTL-115,1319.84,1227.5,99.39,-7.05
20,02MTL-115,1679.02,1554.86,136.72,-12.56
21,02MTL-115,1518.55,1405.33,123.63,-10.41
22,02MTL-115,1080.1,1005.85,80.04,-5.8
23,02MTL-115,885.6,825.32,62.06,-1.78
24,02MTL-115,779.83,727.74,52.09,0
1,02MTO-115,719.18,674.62,47.64,-3.07
2,02MTO-115,666.92,625.16,42.63,-.87
3,02MTO-115,654.92,619.15,36.5,-.73
4,02MTO-115,637.51,599.94,37.58,0
5,02MTO-115,643.14,604.43,38.71,0
6,02MTO-115,648.91,607.28,41.69,-.06
7,02MTO-115,734.27,682.95,54.26,-2.95
8,02MTO-115,855.51,793.53,64.13,-2.14
9,02MTO-115,922.32,862.36,63.52,-3.55
10,02MTO-115,984.83,919.55,70.26,-4.98
11,02MTO-115,1321.37,1249,92.38,-20.01
12,02MTO-115,1479.34,1406.82,93.61,-21.09
13,02MTO-115,941.92,896.83,47.78,-2.68
14,02MTO-115,1477.59,1405.78,91.9,-20.09
15,02MTO-115,1589.05,1453.84,156.32,-21.1
16,02MTO-115,1953.42,1756.13,224.42,-27.13
17,02MTO-115,2094.97,1887.01,234.03,-26.08
18,02MTO-115,1770.26,1574.13,224.53,-28.4
19,02MTO-115,1430.02,1227.5,216.24,-13.72
20,02MTO-115,1811.16,1554.86,280.69,-24.39
21,02MTO-115,1605.25,1405.33,220.15,-20.23
22,02MTO-115,1134.64,1005.85,140.07,-11.28
23,02MTO-115,920.96,825.32,99.14,-3.5
24,02MTO-115,796.61,727.74,68.87,0
1,02MTT-115,661.63,674.62,-8.61,-4.38
2,02MTT-115,614.1,625.16,-9.82,-1.24
3,02MTT-115,606.02,619.15,-12.08,-1.05
4,02MTT-115,588.25,599.94,-11.69,0
5,02MTT-115,593.19,604.43,-11.24,0
6,02MTT-115,596.96,607.28,-10.24,-.09
7,02MTT-115,670.73,682.95,-7.74,-4.48
8,02MTT-115,784.17,793.53,-6.1,-3.26
9,02MTT-115,850.36,862.36,-6.6,-5.4
10,02MTT-115,906.31,919.55,-5.67,-7.57
11,02MTT-115,1207.49,1249,-11.1,-30.41
12,02MTT-115,1367.77,1406.82,-7.83,-31.22
13,02MTT-115,892.63,896.83,-.22,-3.98
14,02MTT-115,1367.81,1405.78,-8.2,-29.78
15,02MTT-115,1424.2,1453.84,1.74,-31.37
16,02MTT-115,1715.79,1756.13,-.58,-39.76
17,02MTT-115,1854.43,1887.01,5.25,-37.83
18,02MTT-115,1550.85,1574.13,18.58,-41.86
19,02MTT-115,1239.43,1227.5,32.16,-20.23
20,02MTT-115,1554.42,1554.86,36.1,-36.54
21,02MTT-115,1401.42,1405.33,26.39,-30.3
22,02MTT-115,1005.74,1005.85,16.52,-16.64
23,02MTT-115,828.36,825.32,8.21,-5.17
24,02MTT-115,727.03,727.74,-.71,0
1,02MTX-115,694.83,674.62,23.3,-3.09
2,02MTX-115,642.91,625.16,18.62,-.87
3,02MTX-115,632.55,619.15,14.14,-.74
4,02MTX-115,613.75,599.94,13.82,0
5,02MTX-115,619.55,604.43,15.11,0
