Centro Nacional de Control de Energia
Precios Marginales Locales del MDA 
Sistema Interconectado Nacional
Reporte diario
Fecha: 20/Junio/2017
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 19/Junio/2017 14:30:05 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
21,02MEC-115,3407.65,3395.57,12.07,0
22,02MEC-115,3973.81,3961.37,12.45,0
23,02MEC-115,4000.14,3980.48,20.97,-1.31
24,02MEC-115,2429.7,2449.97,-20.27,0
1,02MET-115,3876.36,3942.82,-66.46,0
2,02MET-115,3338.39,3343.6,-5.21,0
3,02MET-115,2421.36,2405.82,15.54,0
4,02MET-115,1344,1324.2,19.79,0
5,02MET-115,2521.06,2497.89,23.18,0
6,02MET-115,1499.43,1477.36,22.07,0
7,02MET-115,2913.64,2879.73,33.91,0
8,02MET-115,2324.88,2309.77,15.11,0
9,02MET-115,4676.49,4677.74,-1.25,0
10,02MET-115,3924.02,3988.79,-64.78,0
11,02MET-115,3933.06,4026.56,-93.5,0
12,02MET-115,3968.56,4002.69,-34.13,0
13,02MET-115,2466.14,2523.5,-57.36,0
14,02MET-115,3960.39,4025.46,-65.07,0
15,02MET-115,3929.4,4025.12,-95.72,0
16,02MET-115,3993.74,4101.78,-108.04,0
17,02MET-115,4110.88,4230.28,-119.4,0
18,02MET-115,4094.01,4183.65,-89.64,0
19,02MET-115,3165.05,3241.9,-76.85,0
20,02MET-115,3890.94,3953.12,-60.3,-1.88
21,02MET-115,3370.18,3395.57,-25.39,0
22,02MET-115,3928.63,3961.37,-32.74,0
23,02MET-115,3955.13,3980.48,-24.03,-1.32
24,02MET-115,2407.07,2449.97,-42.89,0
1,02MEZ-115,3820.55,3942.82,-122.26,0
2,02MEZ-115,3417.87,3343.6,74.27,0
3,02MEZ-115,2530.64,2405.82,124.82,0
4,02MEZ-115,1421.49,1324.2,97.29,0
5,02MEZ-115,2644.45,2497.89,146.57,0
6,02MEZ-115,1576.46,1477.36,99.1,0
7,02MEZ-115,2994.34,2879.73,114.61,0
8,02MEZ-115,2354.3,2309.77,44.53,0
9,02MEZ-115,4630.01,4677.74,-47.73,0
10,02MEZ-115,3760.62,3988.79,-228.18,0
11,02MEZ-115,3722.11,4026.56,-304.45,0
12,02MEZ-115,3931.69,4002.69,-71,0
13,02MEZ-115,2327.71,2523.5,-195.79,0
14,02MEZ-115,3860.02,4025.46,-165.44,0
15,02MEZ-115,3769.04,4025.12,-256.09,0
16,02MEZ-115,3833.54,4101.78,-268.24,0
17,02MEZ-115,3933.12,4230.28,-297.16,0
18,02MEZ-115,3981.57,4183.65,-202.08,0
19,02MEZ-115,3014.39,3241.9,-227.52,0
20,02MEZ-115,3727.62,3953.12,-223.63,-1.88
21,02MEZ-115,3227.09,3395.57,-168.48,0
22,02MEZ-115,3831.45,3961.37,-129.92,0
23,02MEZ-115,3929.37,3980.48,-49.79,-1.33
24,02MEZ-115,2351.66,2449.97,-98.31,0
1,02MFB-115,4130.22,3942.82,187.41,0
2,02MFB-115,3518.04,3343.6,174.44,0
3,02MFB-115,2540.18,2405.82,134.37,0
4,02MFB-115,1403.47,1324.2,79.27,0
5,02MFB-115,2635.16,2497.89,137.28,0
6,02MFB-115,1568.48,1477.36,91.12,0
7,02MFB-115,3059.23,2879.73,179.5,0
8,02MFB-115,2448.9,2309.77,139.13,0
9,02MFB-115,4941.79,4677.74,264.05,0
10,02MFB-115,4184.95,3988.79,196.16,0
11,02MFB-115,4195.44,4026.56,168.88,0
12,02MFB-115,3935.71,4002.69,-66.98,0
13,02MFB-115,2632.05,2523.5,108.55,0
14,02MFB-115,3943.99,4025.46,-81.47,0
15,02MFB-115,3949.77,4025.12,-75.35,0
16,02MFB-115,4008.92,4101.78,-92.86,0
17,02MFB-115,4144.77,4230.28,-85.51,0
18,02MFB-115,4107.29,4183.65,-76.35,0
19,02MFB-115,3322.78,3241.9,80.87,0
20,02MFB-115,4105.84,3953.12,152.27,.45
21,02MFB-115,3564.97,3395.57,169.4,0
22,02MFB-115,3995.84,3961.37,34.48,0
23,02MFB-115,3985.69,3980.48,4.9,.32
24,02MFB-115,2579.5,2449.97,129.53,0
1,02MGS-115,3806.59,3942.82,-136.23,0
2,02MGS-115,3252.82,3343.6,-90.78,0
3,02MGS-115,2351.01,2405.82,-54.81,0
4,02MGS-115,1303.99,1324.2,-20.22,0
5,02MGS-115,2446.84,2497.89,-51.05,0
6,02MGS-115,1454.91,1477.36,-22.45,0
7,02MGS-115,2837.13,2879.73,-42.6,0
8,02MGS-115,2273.26,2309.77,-36.52,0
9,02MGS-115,4583.33,4677.74,-94.41,0
10,02MGS-115,3866.22,3988.79,-122.57,0
11,02MGS-115,3882.69,4026.56,-143.87,0
12,02MGS-115,3897.87,4002.69,-104.82,0
13,02MGS-115,2442.14,2523.5,-81.35,0
14,02MGS-115,3896.35,4025.46,-129.1,0
15,02MGS-115,3878.68,4025.12,-146.45,0
16,02MGS-115,3945.35,4101.78,-156.43,0
17,02MGS-115,4073.08,4230.28,-157.2,0
18,02MGS-115,4048.37,4183.65,-135.28,0
19,02MGS-115,3130.32,3241.9,-111.59,0
20,02MGS-115,3843.01,3953.12,-106.31,-3.8
21,02MGS-115,3327.15,3395.57,-68.43,0
22,02MGS-115,3859.49,3961.37,-101.88,0
23,02MGS-115,3897.27,3980.48,-80.54,-2.68
24,02MGS-115,2377.12,2449.97,-72.85,0
1,02MHT-115,4044.63,3942.82,101.81,0
2,02MHT-115,3526.66,3343.6,183.06,0
3,02MHT-115,2573.32,2405.82,167.51,0
4,02MHT-115,1433.46,1324.2,109.25,0
5,02MHT-115,2682.28,2497.89,184.4,0
6,02MHT-115,1600.25,1477.36,122.89,0
7,02MHT-115,3088.84,2879.73,209.12,0
8,02MHT-115,2445.69,2309.77,135.91,0
9,02MHT-115,4868.34,4677.74,190.61,0
10,02MHT-115,4027.17,3988.79,38.38,0
11,02MHT-115,4015.6,4026.56,-10.96,0
12,02MHT-115,4114.98,4002.69,112.3,0
13,02MHT-115,2521.78,2523.5,-1.71,0
14,02MHT-115,4091.17,4025.46,65.72,0
15,02MHT-115,4046.8,4025.12,21.68,0
16,02MHT-115,4125.11,4101.78,23.33,0
17,02MHT-115,4233.94,4230.28,3.66,0
18,02MHT-115,4238.07,4183.65,54.43,0
19,02MHT-115,3277.01,3241.9,35.11,0
20,02MHT-115,4069.13,3953.12,117.57,-1.56
21,02MHT-115,3549.84,3395.57,154.27,0
22,02MHT-115,4158.72,3961.37,197.35,0
23,02MHT-115,4191.37,3980.48,211.99,-1.1
24,02MHT-115,2523.37,2449.97,73.4,0
1,02MID-400,3771.02,3942.82,-171.79,0
2,02MID-400,3358.84,3343.6,15.24,0
3,02MID-400,2482.02,2405.82,76.2,0
4,02MID-400,1391.8,1324.2,67.59,0
5,02MID-400,2597.02,2497.89,99.14,0
6,02MID-400,1548.03,1477.36,70.67,0
7,02MID-400,2956.21,2879.73,76.48,0
8,02MID-400,2327.76,2309.77,17.98,0
9,02MID-400,4591.02,4677.74,-86.72,0
10,02MID-400,3744.43,3988.79,-244.37,0
11,02MID-400,3708.47,4026.56,-318.09,0
12,02MID-400,3886.02,4002.69,-116.67,0
13,02MID-400,2318.74,2523.5,-204.76,0
14,02MID-400,3832.24,4025.46,-193.22,0
15,02MID-400,3750.85,4025.12,-274.27,0
16,02MID-400,3815.5,4101.78,-286.28,0
17,02MID-400,3913.19,4230.28,-317.09,0
18,02MID-400,3951.08,4183.65,-232.57,0
19,02MID-400,2998.12,3241.9,-243.79,0
20,02MID-400,3701.93,3953.12,-249.31,-1.89
21,02MID-400,3198.23,3395.57,-197.34,0
22,02MID-400,3779.34,3961.37,-182.03,0
23,02MID-400,3863.63,3980.48,-115.53,-1.33
24,02MID-400,2321.19,2449.97,-128.78,0
1,02MIP-115,4206.31,3942.82,263.49,0
2,02MIP-115,3573.02,3343.6,229.42,0
3,02MIP-115,2578.93,2405.82,173.11,0
4,02MIP-115,1422.39,1324.2,98.19,0
5,02MIP-115,2670.32,2497.89,172.43,0
6,02MIP-115,1588.22,1477.36,110.86,0
7,02MIP-115,3094.53,2879.73,214.8,0
8,02MIP-115,2478.08,2309.77,168.3,0
9,02MIP-115,5037.81,4677.74,360.07,0
10,02MIP-115,4283.85,3988.79,295.05,0
11,02MIP-115,4289.8,4026.56,263.25,0
12,02MIP-115,4080,4002.69,77.31,0
13,02MIP-115,2690.41,2523.5,166.91,0
14,02MIP-115,4096.02,4025.46,70.56,0
15,02MIP-115,4114.72,4025.12,89.6,0
16,02MIP-115,4184.45,4101.78,82.67,0
17,02MIP-115,4278.43,4230.28,48.15,0
18,02MIP-115,4231.44,4183.65,47.79,0
19,02MIP-115,3390.6,3241.9,148.69,0
20,02MIP-115,4197.67,3953.12,243.24,1.31
21,02MIP-115,3648.94,3395.57,253.37,0
22,02MIP-115,4114.3,3961.37,152.93,0
23,02MIP-115,4111.21,3980.48,129.82,.92
24,02MIP-115,2631.05,2449.97,181.08,0
1,02MIS-69,3747.51,3942.82,-195.31,0
2,02MIS-69,3201.94,3343.6,-141.66,0
3,02MIS-69,2314.46,2405.82,-91.36,0
4,02MIS-69,1284.32,1324.2,-39.88,0
5,02MIS-69,2409.58,2497.89,-88.3,0
6,02MIS-69,1433.77,1477.36,-43.59,0
7,02MIS-69,2797.23,2879.73,-82.49,0
8,02MIS-69,2242.92,2309.77,-66.85,0
9,02MIS-69,4520.72,4677.74,-157.02,0
10,02MIS-69,3811.88,3988.79,-176.92,0
11,02MIS-69,3826.12,4026.56,-200.44,0
12,02MIS-69,3844.76,4002.69,-157.93,0
13,02MIS-69,2410.17,2523.5,-113.33,0
14,02MIS-69,3842.8,4025.46,-182.66,0
15,02MIS-69,3825.82,4025.12,-199.3,0
16,02MIS-69,3891.52,4101.78,-210.26,0
17,02MIS-69,4022.64,4230.28,-207.64,0
18,02MIS-69,3998.07,4183.65,-185.58,0
19,02MIS-69,3089.36,3241.9,-152.54,0
20,02MIS-69,3812.99,3953.12,-136.59,-3.55
21,02MIS-69,3304.43,3395.57,-91.14,0
22,02MIS-69,3812.67,3961.37,-148.69,0
23,02MIS-69,3849.8,3980.48,-128.18,-2.5
24,02MIS-69,2346.3,2449.97,-103.67,0
1,02MIU-115,3799.48,3942.82,-143.33,0
2,02MIU-115,3378.97,3343.6,35.37,0
3,02MIU-115,2494.96,2405.82,89.15,0
4,02MIU-115,1398.27,1324.2,74.07,0
5,02MIU-115,2608.64,2497.89,110.75,0
6,02MIU-115,1554.49,1477.36,77.13,0
7,02MIU-115,2969.31,2879.73,89.58,0
8,02MIU-115,2338.41,2309.77,28.64,0
9,02MIU-115,4616.23,4677.74,-61.51,0
10,02MIU-115,3770.14,3988.79,-218.66,0
11,02MIU-115,3736.4,4026.56,-290.16,0
12,02MIU-115,3910.66,4002.69,-92.03,0
13,02MIU-115,2337.28,2523.5,-186.21,0
14,02MIU-115,3859.41,4025.46,-166.05,0
15,02MIU-115,3780.28,4025.12,-244.85,0
16,02MIU-115,3846.06,4101.78,-255.72,0
17,02MIU-115,3944.9,4230.28,-285.38,0
18,02MIU-115,3979.87,4183.65,-203.78,0
19,02MIU-115,3019.84,3241.9,-222.06,0
20,02MIU-115,3728.3,3953.12,-222.94,-1.89
21,02MIU-115,3222.33,3395.57,-173.24,0
22,02MIU-115,3807.75,3961.37,-153.62,0
23,02MIU-115,3892.22,3980.48,-86.94,-1.33
24,02MIU-115,2340.16,2449.97,-109.81,0
1,02MLN-115,4188.51,3942.82,245.69,0
2,02MLN-115,3560.16,3343.6,216.56,0
3,02MLN-115,2569.39,2405.82,163.58,0
4,02MLN-115,1417.86,1324.2,93.66,0
5,02MLN-115,2662.38,2497.89,164.5,0
6,02MLN-115,1584.23,1477.36,106.87,0
7,02MLN-115,3089.49,2879.73,209.76,0
8,02MLN-115,2474.69,2309.77,164.91,0
9,02MLN-115,5050.1,4677.74,372.36,0
10,02MLN-115,4291.22,3988.79,302.43,0
11,02MLN-115,4297.42,4026.56,270.86,0
12,02MLN-115,4084.87,4002.69,82.18,0
13,02MLN-115,2694.03,2523.5,170.54,0
14,02MLN-115,4102.03,4025.46,76.57,0
15,02MLN-115,4120.94,4025.12,95.82,0
16,02MLN-115,4189.02,4101.78,87.24,0
17,02MLN-115,4242.38,4230.28,12.1,0
18,02MLN-115,4198.99,4183.65,15.34,0
19,02MLN-115,3378.04,3241.9,136.13,0
20,02MLN-115,4184.62,3953.12,230.48,1.01
21,02MLN-115,3636.74,3395.57,241.17,0
22,02MLN-115,4092.73,3961.37,131.37,0
23,02MLN-115,4083.99,3980.48,102.8,.71
24,02MLN-115,2619.46,2449.97,169.49,0
1,02MLU-115,4170.04,3942.82,227.23,0
2,02MLU-115,3551.48,3343.6,207.88,0
3,02MLU-115,2564.05,2405.82,158.23,0
4,02MLU-115,1416.41,1324.2,92.2,0
5,02MLU-115,2658,2497.89,160.11,0
6,02MLU-115,1582.22,1477.36,104.86,0
7,02MLU-115,3086.23,2879.73,206.5,0
8,02MLU-115,2471.95,2309.77,162.18,0
9,02MLU-115,4991.74,4677.74,314,0
10,02MLU-115,4226.78,3988.79,237.99,0
11,02MLU-115,4237.94,4026.56,211.38,0
12,02MLU-115,3977.2,4002.69,-25.49,0
13,02MLU-115,2658.46,2523.5,134.96,0
14,02MLU-115,3987.3,4025.46,-38.16,0
15,02MLU-115,3993.96,4025.12,-31.17,0
16,02MLU-115,4054.09,4101.78,-47.69,0
17,02MLU-115,4191.02,4230.28,-39.26,0
18,02MLU-115,4152.54,4183.65,-31.11,0
19,02MLU-115,3357.67,3241.9,115.76,0
20,02MLU-115,4153.15,3953.12,199.58,.45
21,02MLU-115,3607.37,3395.57,211.8,0
22,02MLU-115,4044.92,3961.37,83.56,0
23,02MLU-115,4031.56,3980.48,50.76,.32
24,02MLU-115,2605.8,2449.97,155.83,0
1,02MMT-400,3704.46,3942.82,-238.36,0
2,02MMT-400,3364.01,3343.6,20.41,0
3,02MMT-400,2496.07,2405.82,90.25,0
4,02MMT-400,1404.74,1324.2,80.54,0
5,02MMT-400,2619.32,2497.89,121.43,0
6,02MMT-400,1561.93,1477.36,84.57,0
7,02MMT-400,2968.65,2879.73,88.92,0
8,02MMT-400,2334.57,2309.77,24.79,0
9,02MMT-400,4565.08,4677.74,-112.66,0
10,02MMT-400,3668.61,3988.79,-320.19,0
11,02MMT-400,3646.19,4026.56,-380.37,0
12,02MMT-400,3881.08,4002.69,-121.61,0
13,02MMT-400,2275.67,2523.5,-247.83,0
14,02MMT-400,3806.62,4025.46,-218.84,0
15,02MMT-400,3704.63,4025.12,-320.5,0
16,02MMT-400,3771.04,4101.78,-330.74,0
17,02MMT-400,3862.44,4230.28,-367.84,0
18,02MMT-400,3923.98,4183.65,-259.67,0
19,02MMT-400,2954.28,3241.9,-287.62,0
20,02MMT-400,3643.14,3953.12,-308.1,-1.88
21,02MMT-400,3140.58,3395.57,-254.99,0
22,02MMT-400,3727.13,3961.37,-234.24,0
23,02MMT-400,3836.5,3980.48,-142.66,-1.33
24,02MMT-400,2290.47,2449.97,-159.5,0
1,02MOA-115,3886.97,3942.82,-55.85,0
2,02MOA-115,3340.51,3343.6,-3.09,0
3,02MOA-115,2420.02,2405.82,14.2,0
4,02MOA-115,1342.4,1324.2,18.19,0
5,02MOA-115,2518.82,2497.89,20.93,0
6,02MOA-115,1497.17,1477.36,19.81,0
7,02MOA-115,2912.57,2879.73,32.84,0
8,02MOA-115,2326.36,2309.77,16.59,0
9,02MOA-115,4681.77,4677.74,4.03,0
10,02MOA-115,3935.26,3988.79,-53.54,0
11,02MOA-115,3945.3,4026.56,-81.26,0
12,02MOA-115,3971.58,4002.69,-31.11,0
13,02MOA-115,2474.03,2523.5,-49.47,0
14,02MOA-115,3966.17,4025.46,-59.28,0
15,02MOA-115,3940.6,4025.12,-84.52,0
16,02MOA-115,4006.52,4101.78,-95.26,0
17,02MOA-115,4125.25,4230.28,-105.03,0
18,02MOA-115,4103.81,4183.65,-79.84,0
19,02MOA-115,3172.53,3241.9,-69.38,0
20,02MOA-115,3901.34,3953.12,-49.92,-1.87
21,02MOA-115,3378.57,3395.57,-17,0
22,02MOA-115,3936.41,3961.37,-24.96,0
23,02MOA-115,3964.28,3980.48,-14.88,-1.32
24,02MOA-115,2415.12,2449.97,-34.84,0
1,02MOZ-115,4185.56,3942.82,242.75,0
2,02MOZ-115,3555.1,3343.6,211.5,0
3,02MOZ-115,2565.88,2405.82,160.07,0
4,02MOZ-115,1415.13,1324.2,90.93,0
5,02MOZ-115,2657.92,2497.89,160.04,0
6,02MOZ-115,1580.73,1477.36,103.37,0
7,02MOZ-115,3079.98,2879.73,200.26,0
8,02MOZ-115,2466.93,2309.77,157.16,0
9,02MOZ-115,5017.34,4677.74,339.6,0
10,02MOZ-115,4266.74,3988.79,277.94,0
11,02MOZ-115,4269.5,4026.56,242.94,0
12,02MOZ-115,4064.22,4002.69,61.53,0
13,02MOZ-115,2675.63,2523.5,152.14,0
14,02MOZ-115,4078.86,4025.46,53.4,0
15,02MOZ-115,4098.57,4025.12,73.45,0
16,02MOZ-115,4169.45,4101.78,67.68,0
17,02MOZ-115,4257.79,4230.28,27.51,0
18,02MOZ-115,4212.59,4183.65,28.94,0
19,02MOZ-115,3374.73,3241.9,132.83,0
20,02MOZ-115,4177.53,3953.12,223.05,1.36
21,02MOZ-115,3630.39,3395.57,234.82,0
22,02MOZ-115,4095.34,3961.37,133.98,0
23,02MOZ-115,4094.11,3980.48,112.67,.96
24,02MOZ-115,2616.97,2449.97,167,0
1,02MPE-115,3748.09,3942.82,-194.73,0
2,02MPE-115,3361.53,3343.6,17.93,0
3,02MPE-115,2494.38,2405.82,88.57,0
4,02MPE-115,1401.61,1324.2,77.4,0
5,02MPE-115,2612.68,2497.89,114.8,0
6,02MPE-115,1557.74,1477.36,80.38,0
7,02MPE-115,2965.06,2879.73,85.33,0
8,02MPE-115,2329.51,2309.77,19.74,0
9,02MPE-115,4574.59,4677.74,-103.15,0
10,02MPE-115,3710.71,3988.79,-278.08,0
11,02MPE-115,3665.11,4026.56,-361.45,0
12,02MPE-115,3870.35,4002.69,-132.34,0
13,02MPE-115,2289.06,2523.5,-234.43,0
14,02MPE-115,3805.02,4025.46,-220.44,0
15,02MPE-115,3714.97,4025.12,-310.16,0
16,02MPE-115,3775.45,4101.78,-326.33,0
17,02MPE-115,3871.45,4230.28,-358.83,0
18,02MPE-115,3920.87,4183.65,-262.78,0
19,02MPE-115,2965.76,3241.9,-276.15,0
20,02MPE-115,3663.66,3953.12,-287.58,-1.88
21,02MPE-115,3161.76,3395.57,-233.81,0
22,02MPE-115,3748.16,3961.37,-213.21,0
23,02MPE-115,3843.18,3980.48,-135.97,-1.33
24,02MPE-115,2302.4,2449.97,-147.57,0
1,02MPH-115,3863.72,3942.82,-79.1,0
2,02MPH-115,3349.83,3343.6,6.23,0
3,02MPH-115,2436.19,2405.82,30.37,0
4,02MPH-115,1354,1324.2,29.79,0
5,02MPH-115,2534.72,2497.89,36.84,0
6,02MPH-115,1507.83,1477.36,30.47,0
7,02MPH-115,2919.58,2879.73,39.85,0
8,02MPH-115,2321.41,2309.77,11.64,0
9,02MPH-115,4660.87,4677.74,-16.87,0
10,02MPH-115,3887.5,3988.79,-101.29,0
11,02MPH-115,3877.01,4026.56,-149.55,0
12,02MPH-115,3946.8,4002.69,-55.89,0
13,02MPH-115,2438.44,2523.5,-85.06,0
14,02MPH-115,3930.14,4025.46,-95.32,0
15,02MPH-115,3885.6,4025.12,-139.52,0
16,02MPH-115,3952.17,4101.78,-149.61,0
17,02MPH-115,4064.05,4230.28,-166.23,0
18,02MPH-115,4060.82,4183.65,-122.83,0
19,02MPH-115,3133.72,3241.9,-108.19,0
20,02MPH-115,3865.56,3953.12,-85.16,-2.41
21,02MPH-115,3349.63,3395.57,-45.94,0
22,02MPH-115,3913.99,3961.37,-47.37,0
23,02MPH-115,3953.2,3980.48,-25.59,-1.7
24,02MPH-115,2400.05,2449.97,-49.92,0
1,02MPR-115,3876.62,3942.82,-66.19,0
2,02MPR-115,3463.31,3343.6,119.71,0
3,02MPR-115,2561.43,2405.82,155.61,0
4,02MPR-115,1438.51,1324.2,114.31,0
5,02MPR-115,2674.33,2497.89,176.45,0
6,02MPR-115,1594.19,1477.36,116.83,0
7,02MPR-115,3025.69,2879.73,145.96,0
8,02MPR-115,2381.5,2309.77,71.72,0
9,02MPR-115,4689.77,4677.74,12.03,0
10,02MPR-115,3811.14,3988.79,-177.66,0
11,02MPR-115,3774.75,4026.56,-251.81,0
12,02MPR-115,3985.06,4002.69,-17.64,0
13,02MPR-115,2360.97,2523.5,-162.52,0
14,02MPR-115,3903.69,4025.46,-121.77,0
15,02MPR-115,3812.29,4025.12,-212.83,0
16,02MPR-115,3879.4,4101.78,-222.38,0
17,02MPR-115,3978.92,4230.28,-251.36,0
18,02MPR-115,4027.61,4183.65,-156.04,0
19,02MPR-115,3051.15,3241.9,-190.75,0
20,02MPR-115,3775.19,3953.12,-176.05,-1.88
21,02MPR-115,3273.64,3395.57,-121.94,0
22,02MPR-115,3889.19,3961.37,-72.18,0
23,02MPR-115,3988.38,3980.48,9.22,-1.33
24,02MPR-115,2386.14,2449.97,-63.83,0
1,02MPS-115,3747.99,3942.82,-194.82,0
2,02MPS-115,3361.45,3343.6,17.85,0
3,02MPS-115,2494.33,2405.82,88.51,0
4,02MPS-115,1401.58,1324.2,77.37,0
5,02MPS-115,2612.63,2497.89,114.74,0
6,02MPS-115,1557.71,1477.36,80.35,0
7,02MPS-115,2965,2879.73,85.27,0
8,02MPS-115,2329.47,2309.77,19.69,0
9,02MPS-115,4574.51,4677.74,-103.23,0
10,02MPS-115,3710.64,3988.79,-278.15,0
11,02MPS-115,3665.04,4026.56,-361.52,0
12,02MPS-115,3870.27,4002.69,-132.42,0
13,02MPS-115,2289.01,2523.5,-234.48,0
14,02MPS-115,3804.94,4025.46,-220.52,0
15,02MPS-115,3714.88,4025.12,-310.24,0
16,02MPS-115,3775.37,4101.78,-326.41,0
17,02MPS-115,3871.36,4230.28,-358.92,0
18,02MPS-115,3920.78,4183.65,-262.87,0
19,02MPS-115,2965.68,3241.9,-276.22,0
20,02MPS-115,3663.56,3953.12,-287.68,-1.88
21,02MPS-115,3161.67,3395.57,-233.9,0
22,02MPS-115,3748.04,3961.37,-213.32,0
23,02MPS-115,3843.07,3980.48,-136.09,-1.33
24,02MPS-115,2302.34,2449.97,-147.63,0
1,02MPS-400,3747.99,3942.82,-194.82,0
2,02MPS-400,3361.45,3343.6,17.85,0
3,02MPS-400,2494.33,2405.82,88.51,0
4,02MPS-400,1401.58,1324.2,77.37,0
5,02MPS-400,2612.63,2497.89,114.74,0
6,02MPS-400,1557.71,1477.36,80.35,0
7,02MPS-400,2965,2879.73,85.27,0
8,02MPS-400,2329.47,2309.77,19.69,0
9,02MPS-400,4574.51,4677.74,-103.23,0
10,02MPS-400,3710.64,3988.79,-278.15,0
11,02MPS-400,3665.04,4026.56,-361.52,0
12,02MPS-400,3870.27,4002.69,-132.42,0
13,02MPS-400,2289.01,2523.5,-234.48,0
14,02MPS-400,3804.94,4025.46,-220.52,0
15,02MPS-400,3714.88,4025.12,-310.24,0
16,02MPS-400,3775.37,4101.78,-326.41,0
17,02MPS-400,3871.36,4230.28,-358.92,0
18,02MPS-400,3920.78,4183.65,-262.87,0
19,02MPS-400,2965.68,3241.9,-276.22,0
20,02MPS-400,3663.56,3953.12,-287.68,-1.88
21,02MPS-400,3161.67,3395.57,-233.9,0
22,02MPS-400,3748.04,3961.37,-213.32,0
23,02MPS-400,3843.07,3980.48,-136.09,-1.33
24,02MPS-400,2302.34,2449.97,-147.63,0
1,02MRA-115,4191.62,3942.82,248.81,0
2,02MRA-115,3559.65,3343.6,216.05,0
3,02MRA-115,2568.96,2405.82,163.14,0
4,02MRA-115,1416.73,1324.2,92.53,0
5,02MRA-115,2660.94,2497.89,163.05,0
6,02MRA-115,1582.43,1477.36,105.07,0
7,02MRA-115,3083.23,2879.73,203.51,0
8,02MRA-115,2469.83,2309.77,160.06,0
9,02MRA-115,5024.33,4677.74,346.59,0
10,02MRA-115,4273.88,3988.79,285.09,0
11,02MRA-115,4276.84,4026.56,250.28,0
12,02MRA-115,4072.63,4002.69,69.94,0
13,02MRA-115,2680.22,2523.5,156.73,0
14,02MRA-115,4087.46,4025.46,62,0
15,02MRA-115,4107.65,4025.12,82.53,0
16,02MRA-115,4178.76,4101.78,76.98,0
17,02MRA-115,4266.73,4230.28,36.46,0
18,02MRA-115,4220.51,4183.65,36.86,0
19,02MRA-115,3380.12,3241.9,138.21,0
20,02MRA-115,4184.11,3953.12,229.61,1.37
21,02MRA-115,3636,3395.57,240.43,0
22,02MRA-115,4102.26,3961.37,140.9,0
23,02MRA-115,4101.31,3980.48,119.86,.97
24,02MRA-115,2620.67,2449.97,170.7,0
1,02MRO-115,3751.15,3942.82,-191.67,0
2,02MRO-115,3311.26,3343.6,-32.34,0
3,02MRO-115,2431.48,2405.82,25.67,0
4,02MRO-115,1360.37,1324.2,36.17,0
5,02MRO-115,2542.35,2497.89,44.47,0
6,02MRO-115,1515.85,1477.36,38.49,0
7,02MRO-115,2897.79,2879.73,18.06,0
8,02MRO-115,2286.33,2309.77,-23.44,0
9,02MRO-115,4515.74,4677.74,-162,0
10,02MRO-115,3677.2,3988.79,-311.59,0
11,02MRO-115,3641.01,4026.56,-385.55,0
12,02MRO-115,3780.26,4002.69,-222.43,0
13,02MRO-115,2274.98,2523.5,-248.51,0
14,02MRO-115,3733.13,4025.46,-292.33,0
15,02MRO-115,3654.19,4025.12,-370.94,0
16,02MRO-115,3712.57,4101.78,-389.21,0
17,02MRO-115,3814.32,4230.28,-415.96,0
18,02MRO-115,3845.38,4183.65,-338.27,0
19,02MRO-115,2939.62,3241.9,-302.28,0
20,02MRO-115,3646.96,3953.12,-304.31,-1.86
21,02MRO-115,3175.12,3395.57,-220.45,0
22,02MRO-115,3755.9,3961.37,-205.47,0
23,02MRO-115,3842.26,3980.48,-136.91,-1.31
24,02MRO-115,2318.56,2449.97,-131.41,0
1,02MSD-115,3865.22,3942.82,-77.6,0
2,02MSD-115,3297.84,3343.6,-45.76,0
3,02MSD-115,2382.06,2405.82,-23.76,0
4,02MSD-115,1319.86,1324.2,-4.35,0
5,02MSD-115,2475.37,2497.89,-22.51,0
6,02MSD-115,1471.24,1477.36,-6.12,0
7,02MSD-115,2870.27,2879.73,-9.45,0
8,02MSD-115,2299.36,2309.77,-10.41,0
9,02MSD-115,4639.7,4677.74,-38.04,0
10,02MSD-115,3918.64,3988.79,-70.15,0
11,02MSD-115,3937.61,4026.56,-88.95,0
12,02MSD-115,3957.27,4002.69,-45.43,0
13,02MSD-115,2480.37,2523.5,-43.13,0
14,02MSD-115,3958.41,4025.46,-67.05,0
15,02MSD-115,3946.79,4025.12,-78.33,0
16,02MSD-115,4019.63,4101.78,-82.15,0
17,02MSD-115,4153.01,4230.28,-77.27,0
18,02MSD-115,4123.99,4183.65,-59.66,0
19,02MSD-115,3173.46,3241.9,-68.45,0
20,02MSD-115,3896.35,3953.12,-52.94,-3.84
21,02MSD-115,3388.14,3395.57,-7.43,0
22,02MSD-115,3934.25,3961.37,-27.11,0
23,02MSD-115,3977.86,3980.48,.08,-2.7
24,02MSD-115,2421.45,2449.97,-28.52,0
1,02MTL-115,4164.25,3942.82,221.44,0
2,02MTL-115,3542.85,3343.6,199.25,0
3,02MTL-115,2557.69,2405.82,151.87,0
4,02MTL-115,1412.39,1324.2,88.19,0
