Centro Nacional de Control de Energia
Precios Marginales Locales del MDA 
Sistema Interconectado Baja California Sur
Reporte diario
Fecha: 20/Junio/2017
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 19/Junio/2017 14:13:08 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
11,07PML-115,1833.12,1762.82,70.3,0
12,07PML-115,1729.85,1663.96,65.89,0
13,07PML-115,1773.76,1705.23,68.53,0
14,07PML-115,1829.45,1759.11,70.35,0
15,07PML-115,1848.72,1779.86,68.86,0
16,07PML-115,1938.65,1864.98,73.67,0
17,07PML-115,2252.39,2165.69,86.7,0
18,07PML-115,3257.69,3138.9,118.78,0
19,07PML-115,2104.79,2029.85,74.94,0
20,07PML-115,2059.02,1985.25,73.77,0
21,07PML-115,2248.61,2165.62,83,0
22,07PML-115,3350.12,3230.63,119.49,0
23,07PML-115,2086.09,2012.77,73.33,0
24,07PML-115,1925.26,1859.24,66.02,0
1,07PUP-115,1728.66,1717.42,11.24,0
2,07PUP-115,1769.73,1762.2,7.53,0
3,07PUP-115,1637.5,1627.65,9.86,0
4,07PUP-115,1518.34,1508.3,10.04,0
5,07PUP-115,1707.9,1702.79,5.12,0
6,07PUP-115,1695.89,1690.19,5.7,0
7,07PUP-115,1695.94,1690.78,5.16,0
8,07PUP-115,1707.78,1703.33,4.45,0
9,07PUP-115,1547.86,1539.01,8.84,0
10,07PUP-115,1688.91,1680.19,8.72,0
11,07PUP-115,1769.1,1762.82,6.28,0
12,07PUP-115,1675.2,1663.96,11.24,0
13,07PUP-115,1715.72,1705.23,10.5,0
14,07PUP-115,1769.18,1759.11,10.07,0
15,07PUP-115,1790.58,1779.86,10.72,0
16,07PUP-115,1874.13,1864.98,9.15,0
17,07PUP-115,2173.76,2165.69,8.08,0
18,07PUP-115,3152.77,3138.9,13.87,0
19,07PUP-115,2038.08,2029.85,8.23,0
20,07PUP-115,1992.11,1985.25,6.86,0
21,07PUP-115,2171.85,2165.62,6.23,0
22,07PUP-115,3243.02,3230.63,12.4,0
23,07PUP-115,2020.58,2012.77,7.81,0
24,07PUP-115,1868.88,1859.24,9.64,0
1,07RCO-115,1728.54,1717.42,11.12,0
2,07RCO-115,1771.34,1762.2,9.14,0
3,07RCO-115,1637.02,1627.65,9.37,0
4,07RCO-115,1517.86,1508.3,9.56,0
5,07RCO-115,1709.37,1702.79,6.58,0
6,07RCO-115,1696.9,1690.19,6.71,0
7,07RCO-115,1697.37,1690.78,6.59,0
8,07RCO-115,1709.21,1703.33,5.88,0
9,07RCO-115,1547,1539.01,7.99,0
10,07RCO-115,1687.13,1680.19,6.94,0
11,07RCO-115,1768.99,1762.82,6.17,0
12,07RCO-115,1672.58,1663.96,8.62,0
13,07RCO-115,1714.03,1705.23,8.8,0
14,07RCO-115,1768.79,1759.11,9.68,0
15,07RCO-115,1791.04,1779.86,11.18,0
16,07RCO-115,1876.52,1864.98,11.54,0
17,07RCO-115,2179.29,2165.69,13.6,0
18,07RCO-115,3161.4,3138.9,22.5,0
19,07RCO-115,2043.92,2029.85,14.07,0
20,07RCO-115,1997.71,1985.25,12.46,0
21,07RCO-115,2178.63,2165.62,13.01,0
22,07RCO-115,3253.02,3230.63,22.4,0
23,07RCO-115,2026.58,2012.77,13.81,0
24,07RCO-115,1871.98,1859.24,12.74,0
1,07RFO-115,1737.53,1717.42,20.11,0
2,07RFO-115,1783.79,1762.2,21.59,0
3,07RFO-115,1649.01,1627.65,21.37,0
4,07RFO-115,1533.54,1508.3,25.24,0
5,07RFO-115,1717.73,1702.79,14.95,0
6,07RFO-115,1704.94,1690.19,14.76,0
7,07RFO-115,1704.78,1690.78,14,0
8,07RFO-115,1714.87,1703.33,11.55,0
9,07RFO-115,1556.56,1539.01,17.55,0
10,07RFO-115,1689.87,1680.19,9.68,0
11,07RFO-115,1774.14,1762.82,11.32,0
12,07RFO-115,1677.02,1663.96,13.06,0
13,07RFO-115,1722.48,1705.23,17.25,0
14,07RFO-115,1778.99,1759.11,19.89,0
15,07RFO-115,1808.45,1779.86,28.6,0
16,07RFO-115,1891.35,1864.98,26.37,0
17,07RFO-115,2200.74,2165.69,35.06,0
18,07RFO-115,3198.2,3138.9,59.29,0
19,07RFO-115,2066.48,2029.85,36.63,0
20,07RFO-115,2017.06,1985.25,31.81,0
21,07RFO-115,2198.72,2165.62,33.11,0
22,07RFO-115,3290.25,3230.63,59.63,0
23,07RFO-115,2049.44,2012.77,36.68,0
24,07RFO-115,1888.41,1859.24,29.17,0
1,07SJC-115,1780.7,1717.42,63.28,0
2,07SJC-115,1826.05,1762.2,63.85,0
3,07SJC-115,1683.89,1627.65,56.24,0
4,07SJC-115,1557.78,1508.3,49.48,0
5,07SJC-115,1757.66,1702.79,54.88,0
6,07SJC-115,1744.09,1690.19,53.91,0
7,07SJC-115,1744.94,1690.78,54.16,0
8,07SJC-115,1759.5,1703.33,56.17,0
9,07SJC-115,1594.2,1539.01,55.19,0
10,07SJC-115,1745.89,1680.19,65.7,0
11,07SJC-115,1835.79,1762.82,72.97,0
12,07SJC-115,1732.54,1663.96,68.58,0
13,07SJC-115,1776.63,1705.23,71.4,0
14,07SJC-115,1832.45,1759.11,73.34,0
15,07SJC-115,1851.75,1779.86,71.89,0
16,07SJC-115,1941.92,1864.98,76.95,0
17,07SJC-115,2256.2,2165.69,90.52,0
18,07SJC-115,3263.12,3138.9,124.22,0
19,07SJC-115,2108.14,2029.85,78.29,0
20,07SJC-115,2062.16,1985.25,76.92,0
21,07SJC-115,2252.31,2165.62,86.69,0
22,07SJC-115,3355.84,3230.63,125.21,0
23,07SJC-115,2089.69,2012.77,76.92,0
24,07SJC-115,1928.42,1859.24,69.18,0
1,07SNT-115,1775.16,1717.42,57.75,0
2,07SNT-115,1816.92,1762.2,54.73,0
3,07SNT-115,1677.77,1627.65,50.12,0
4,07SNT-115,1553.3,1508.3,45.01,0
5,07SNT-115,1748.81,1702.79,46.02,0
6,07SNT-115,1735.79,1690.19,45.61,0
7,07SNT-115,1735.87,1690.78,45.09,0
8,07SNT-115,1749.74,1703.33,46.42,0
9,07SNT-115,1587.52,1539.01,48.51,0
10,07SNT-115,1735.67,1680.19,55.48,0
11,07SNT-115,1822.05,1762.82,59.23,0
12,07SNT-115,1723.48,1663.96,59.52,0
13,07SNT-115,1765.96,1705.23,60.74,0
14,07SNT-115,1821.77,1759.11,62.67,0
15,07SNT-115,1843.06,1779.86,63.2,0
16,07SNT-115,1931.14,1864.98,66.16,0
17,07SNT-115,2242.13,2165.69,76.45,0
18,07SNT-115,3248.5,3138.9,109.6,0
19,07SNT-115,2098.42,2029.85,68.57,0
20,07SNT-115,2050.33,1985.25,65.08,0
21,07SNT-115,2239.57,2165.62,73.96,0
22,07SNT-115,3342.96,3230.63,112.34,0
23,07SNT-115,2082.32,2012.77,69.56,0
24,07SNT-115,1922.78,1859.24,63.54,0
1,07TCB-115,1783.58,1717.42,66.16,0
2,07TCB-115,1831.18,1762.2,68.98,0
3,07TCB-115,1688.73,1627.65,61.08,0
4,07TCB-115,1562.22,1508.3,53.92,0
5,07TCB-115,1762.71,1702.79,59.93,0
6,07TCB-115,1749.18,1690.19,58.99,0
7,07TCB-115,1750.35,1690.78,59.57,0
8,07TCB-115,1764.87,1703.33,61.55,0
9,07TCB-115,1598.93,1539.01,59.92,0
10,07TCB-115,1750.75,1680.19,70.56,0
11,07TCB-115,1840.92,1762.82,78.1,0
12,07TCB-115,1735.4,1663.96,71.44,0
13,07TCB-115,1779.56,1705.23,74.33,0
14,07TCB-115,1835.57,1759.11,76.46,0
15,07TCB-115,1852.78,1779.86,72.92,0
16,07TCB-115,1943.14,1864.98,78.17,0
17,07TCB-115,2258.39,2165.69,92.71,0
18,07TCB-115,3262.49,3138.9,123.58,0
19,07TCB-115,2108.46,2029.85,78.61,0
20,07TCB-115,2064.96,1985.25,79.71,0
21,07TCB-115,2255.19,2165.62,89.57,0
22,07TCB-115,3354.56,3230.63,123.94,0
23,07TCB-115,2089.08,2012.77,76.31,0
24,07TCB-115,1929.65,1859.24,70.41,0
1,07VIO-115,1710.05,1717.42,-7.37,0
2,07VIO-115,1751.19,1762.2,-11.01,0
3,07VIO-115,1621.37,1627.65,-6.28,0
4,07VIO-115,1523.41,1508.3,15.11,0
5,07VIO-115,1682.63,1702.79,-20.16,0
6,07VIO-115,1669.21,1690.19,-20.98,0
7,07VIO-115,1671.59,1690.78,-19.19,0
8,07VIO-115,1688.37,1703.33,-14.96,0
9,07VIO-115,1556.69,1539.01,17.68,0
10,07VIO-115,1672.76,1680.19,-7.43,0
11,07VIO-115,1759.38,1762.82,-3.44,0
12,07VIO-115,1667.72,1663.96,3.76,0
13,07VIO-115,1712.84,1705.23,7.61,0
14,07VIO-115,1771.46,1759.11,12.35,0
15,07VIO-115,1800.97,1779.86,21.12,0
16,07VIO-115,1886.64,1864.98,21.67,0
17,07VIO-115,2195.46,2165.69,29.77,0
18,07VIO-115,3181.15,3138.9,42.24,0
19,07VIO-115,2051.3,2029.85,21.45,0
20,07VIO-115,1999.8,1985.25,14.55,0
21,07VIO-115,2180.65,2165.62,15.03,0
22,07VIO-115,3270.98,3230.63,40.35,0
23,07VIO-115,2032.75,2012.77,19.98,0
24,07VIO-115,1868.1,1859.24,8.87,0
